poinew_1,poinew_2,poinew_3
-1.037242,0.09147643,-0.279007
-10.23178,0.9059625,-2.371434
-61.94933,5.496121,3.259379
-12.70536,1.127215,-2.479372
-62.34109,5.54186,5.475646
-16.73039,1.490204,-2.660325
-62.4529,5.573756,7.698731
-24.33739,2.176335,-3.00018
-40.19222,3.60827,-3.530505
-40.2381,3.619468,-2.117304
-1.027281,0.09439392,-0.2764187
-63.19411,5.806726,1.107704
-10.22855,0.9416704,-2.371434
-62.04113,5.722606,3.265241
-12.70896,1.174501,-2.480899
-62.31639,5.769932,5.475298
-16.71892,1.550967,-2.659386
-62.68607,5.81521,7.729929
-24.3336,2.261643,-3.000667
-40.15954,3.746696,-3.528762
-40.21263,3.765807,-2.116676
-1.021176,0.09742856,-0.2748658
-63.11269,6.032583,1.106657
-10.22309,0.9789705,-2.370984
-61.84081,5.932809,3.25582
-12.69892,1.218294,-2.479754
-63.21214,6.075489,5.55583
-16.69767,1.607803,-2.656883
-25.41033,2.451213,3.13448
-24.30538,2.3489,-2.99823
-40.32073,3.903753,-3.544101
-40.2549,3.911563,-2.119606
-1.02852,0.1017534,-0.2769364
-34.27285,3.396716,0.6011656
-10.19828,1.012532,-2.366035
-25.7554,2.561647,1.356443
-12.69068,1.262223,-2.478991
-62.89316,6.26649,5.529683
-16.68016,1.664902,-2.655006
-25.40162,2.539891,3.13448
-24.24963,2.428985,-2.99238
-44.1052,4.42561,-3.878082
-40.16151,4.044051,-2.11542
-34.3737,3.473361,-0.6030505
-1.039689,0.1065244,-0.2800422
-25.22165,2.588612,0.4425581
-10.19081,1.047724,-2.365135
-25.68319,2.640506,1.353094
-12.6862,1.306514,-2.478991
-16.66639,1.722301,-2.653754
-24.21731,2.511161,-2.989455
-43.81204,4.550712,-3.853678
-40.4491,4.215687,-2.13133
-34.35403,3.5865,-0.6029108
-1.035469,0.109746,-0.279007
-25.13338,2.663806,0.4411619
-10.19309,1.08213,-2.366485
-12.66204,1.348713,-2.475174
-24.0828,2.569455,2.11893
-16.66059,1.77756,-2.653754
-65.68587,7.019785,8.111136
-24.16148,2.586385,-2.983605
-43.83947,4.708298,-3.857513
-40.29192,4.334419,-2.123793
-34.34131,3.706397,-0.6029108
-1.017815,0.1112888,-0.2743482
-24.03859,2.632652,0.4221039
-10.18538,1.117279,-2.365585
-12.64969,1.389834,-2.473648
-24.15931,2.658675,2.126426
-16.64839,1.835057,-2.652816
-24.12074,2.667212,-2.979706
-43.92263,4.864617,-3.866229
-40.25669,4.472824,-2.122746
-33.92671,3.781511,-0.5958601
-1.027019,0.1159247,-0.2769364
-23.94381,2.706888,0.420603
-10.18335,1.153045,-2.366035
-25.23738,2.86205,1.331113
-12.63111,1.432433,-2.470977
-24.01725,2.727926,2.114747
-16.63011,1.89182,-2.650939
-25.03481,2.852354,3.093776
-24.09155,2.749143,-2.977268
-43.94894,5.022885,-3.870064
-40.45514,4.637888,-2.134051
-24.46104,2.812932,-0.429783
-1.026608,0.119509,-0.2769364
-23.42971,2.731632,0.4117372
-10.16572,1.187001,-2.362886
-24.43423,2.853065,1.289244
-12.62603,1.476516,-2.470977
-24.25493,2.840716,2.136536
-16.61752,1.949169,-2.65
-63.25475,7.430721,7.820112
-24.06653,2.827167,-2.975318
-43.96279,5.179996,-3.872852
-24.19541,2.863713,-0.4252802
-1.026206,0.1229127,-0.2769364
-23.71636,2.844799,0.416938
-10.15012,1.219311,-2.360187
-24.40878,2.932171,1.288407
-12.60547,1.516502,-2.467924
-23.87745,2.876805,2.104114
-16.59527,2.002367,-2.647497
-63.19822,7.636633,7.816213
-24.04126,2.905054,-2.973368
-43.84252,5.31328,-3.863788
-24.1163,2.935476,-0.4240586
-1.021958,0.1258426,-0.2759011
-23.89533,2.946681,0.420254
-10.14989,1.253441,-2.361086
-24.12089,2.983043,1.273753
-12.59453,1.557572,-2.466779
-23.85197,2.954012,2.10272
-16.59246,2.057875,-2.648123
-63.42471,7.877485,7.847412
-24.03688,2.989692,-2.9741
-38.79489,4.83215,-3.42034
-25.45102,3.179114,-1.344197
-23.85193,2.987826,-0.4195908
-1.017679,0.1289238,-0.2748658
-23.60519,2.994583,0.4153323
-10.16285,1.291074,-2.365135
-23.66256,3.01026,1.250097
-12.58707,1.601278,-2.466397
-24.61034,3.135191,2.170527
-16.58322,2.115531,-2.64781
-23.99283,3.069291,-2.969956
-42.80141,5.482988,-3.775238
-25.48731,3.274037,-1.346709
-23.73029,3.05676,-0.4176361
-1.017223,0.1324752,-0.2748658
-23.47363,3.061189,0.4132032
-10.14668,1.325029,-2.362436
-23.63606,3.090762,1.249259
-12.59892,1.647494,-2.469832
-24.47676,3.20504,2.159719
-16.54831,2.169814,-2.64343
-23.97409,3.151989,-2.968981
-42.89262,5.646924,-3.784999
-25.33316,3.344165,-1.339173
-23.52124,3.113332,-0.4141456
-1.018669,0.1362814,-0.2753835
-23.28244,3.118948,0.4100268
-10.12654,1.358365,-2.358837
-23.60534,3.17059,1.248213
-12.58531,1.690417,-2.468305
-24.79518,3.334812,2.188829
-16.54064,2.227561,-2.64343
-23.91573,3.229286,-2.963131
-42.76209,5.781655,-3.775238
-25.28571,3.427752,-1.337288
-23.37945,3.177643,-0.4118419
-1.023929,0.140625,-0.2769364
-23.2833,3.201835,0.4102363
-10.11016,1.39211,-2.356138
-23.69899,3.267428,1.25376
-12.57155,1.733266,-2.466779
-16.5308,2.285015,-2.643117
-23.84533,3.304568,-2.955819
-42.59561,5.910624,-3.762339
-25.29337,3.518741,-1.338335
-23.1662,3.231064,-0.4082816
-1.027258,0.1447371,-0.2779717
-23.11555,3.261022,0.4074788
-10.11103,1.428211,-2.357487
-23.49363,3.322723,1.243502
-12.56348,1.776864,-2.466397
-16.51099,2.341042,-2.64124
-24.88179,3.53234,3.085732
-23.83364,3.387784,-2.955819
-42.51554,6.050853,-3.75711
-25.26314,3.604471,-1.337393
-23.0756,3.300585,-0.4068854
-1.024834,0.1480461,-0.277454
-22.91602,3.314497,0.4041628
-10.10405,1.463215,-2.357037
-23.33562,3.383504,1.235757
-12.54943,1.819581,-2.464871
-16.4949,2.397521,-2.639988
-24.84573,3.615742,3.082807
-23.80203,3.468097,-2.953382
-42.46656,6.195198,-3.754669
-25.45198,3.722114,-1.34807
-22.874,3.353263,-0.4035346
-1.012845,0.1499253,-0.2743482
-22.73617,3.369546,0.4011959
-10.0931,1.49762,-2.355687
-23.09648,3.43119,1.223719
-12.543,1.863376,-2.464871
-16.46299,2.451598,-2.636234
-23.75837,3.546466,-2.949482
-42.42497,6.340452,-3.752926
-24.52035,3.673335,-1.299397
-22.82063,3.426853,-0.4028015
-1.021866,0.1549074,-0.2769364
-22.6788,3.441989,0.4003931
-10.0801,1.531672,-2.353888
-22.90924,3.481058,1.214404
-12.52866,1.905964,-2.463344
-16.44261,2.507263,-2.634356
-23.72622,3.626384,-2.947045
-42.3947,6.4873,-3.752229
-25.01277,3.836427,-1.326193
-22.39999,3.439684,-0.3955762
-1.025137,0.1590659,-0.2779717
-22.69097,3.520856,0.400812
-10.06149,1.562997,-2.350739
-23.47124,3.650317,1.244863
-12.52387,1.949988,-2.463726
-27.04287,4.215462,2.394517
-16.41078,2.558124,-2.630602
-23.69837,3.702586,-2.945095
-42.47416,6.651266,-3.761293
-25.44387,3.988948,-1.349744
-22.15277,3.480916,-0.3914226
-1.020788,0.1618595,-0.2769364
-22.48697,3.56963,0.3974262
-10.05212,1.597494,-2.349839
-23.00864,3.660676,1.220998
-12.50183,1.989041,-2.460673
-22.9519,3.655761,2.033344
-16.40956,2.616634,-2.631854
-23.61277,3.773702,-2.936076
-35.9989,5.759638,-3.189551
-25.55403,4.097668,-1.356339
-22.04374,3.54267,-0.3897122
-1.014496,0.1644941,-0.2753835
-22.44871,3.643938,0.3969724
-10.04649,1.632573,-2.349839
-23.2382,3.780415,1.233873
-12.49868,2.033299,-2.461436
-22.88394,3.726884,2.028463
-16.38473,2.671356,-2.629351
-23.45252,3.832095,-2.917796
-36.02183,5.89234,-3.193387
-34.61383,5.674437,-1.838248
-22.02729,3.618952,-0.3896424
-1.010104,0.1674024,-0.2743482
-22.31157,3.701658,0.3947734
-10.04073,1.667632,-2.349839
-23.26624,3.868389,1.236071
-12.47795,2.074661,-2.458765
-22.74305,3.785479,2.017133
-16.35971,2.725936,-2.626848
-24.25228,4.045389,3.018948
-23.26279,3.884506,-2.895859
-42.41914,7.090913,-3.762687
-36.3233,6.084948,-1.93015
-21.71082,3.644835,-0.3842671
-1.011418,0.1712501,-0.2748658
-21.86477,3.705999,0.3870944
-10.02524,1.701039,-2.347589
-22.92572,3.89406,1.218695
-12.48031,2.119849,-2.460673
-23.39163,3.977397,2.075876
-16.32868,2.779376,-2.623406
-24.26149,4.134017,3.021873
-23.13755,3.946659,-2.881966
-42.31556,7.225537,-3.755715
-21.68023,3.717551,-0.3839529
-1.020332,0.1764254,-0.277454
-21.98569,3.805486,0.3894679
-10.01348,1.735028,-2.34624
-22.87657,3.967919,1.216811
-12.46897,2.16273,-2.45991
-23.30497,4.046408,2.069426
-16.32082,2.836699,-2.623719
-23.62499,4.110475,2.944364
-23.0278,4.010705,-2.870023
-24.07034,4.196616,3.869876
-42.14091,7.347186,-3.742468
-23.53081,4.111013,-1.251876
-21.70258,3.799414,-0.3845812
-1.025417,0.1809931,-0.279007
-22.23023,3.927787,0.3940404
-10.00736,1.769971,-2.34624
-22.67771,4.015014,1.206972
-12.43814,2.202132,-2.45533
-23.37506,4.14269,2.076921
-16.28748,2.889512,-2.619965
-23.44242,4.163067,2.923402
-22.94721,4.079257,-2.861736
-23.74048,4.224548,3.819191
-27.19135,4.83862,-2.416306
-24.88089,4.43644,-1.324518
-21.78761,3.892734,-0.3863265
-1.013372,0.1825168,-0.2759011
-22.24591,4.010689,0.394564
-9.995369,1.803852,-2.34489
-22.58888,4.080658,1.202994
-12.41879,2.243442,-2.453041
-22.88403,4.138108,2.034564
-16.26758,2.94459,-2.6184
-23.46876,4.252298,2.92852
-22.90744,4.154728,-2.858567
-24.04045,4.364556,3.869876
-27.18214,4.93493,-2.417003
-21.73848,3.962309,-0.3856982
-1.008928,0.1853549,-0.2748658
-22.1354,4.070591,0.3928536
-9.985177,1.838026,-2.34399
-22.58038,4.160575,1.203308
-12.40509,2.285714,-2.451896
-23.52975,4.339747,2.093307
-16.23583,2.997408,-2.614959
-23.36788,4.318327,2.917796
-22.86352,4.229249,-2.854911
-23.09274,4.275813,3.719699
-42.14787,7.804028,-3.750137
-21.46303,3.989563,-0.3810559
-1.012073,0.1895873,-0.2759011
-22.01493,4.127933,0.3909688
-9.961464,1.869635,-2.339941
-22.45777,4.219089,1.197551
-12.39511,2.32864,-2.451514
-22.17514,4.169993,1.974078
-16.2078,3.050775,-2.612143
-23.03469,4.339961,2.878067
-22.83106,4.305716,-2.852718
-22.97285,4.336614,3.702804
-42.12428,7.951853,-3.750486
-21.47452,4.069299,-0.3815096
-1.018995,0.1945679,-0.2779717
-21.68416,4.144317,0.3853492
-9.958704,1.90513,-2.340841
-22.50371,4.309093,1.200796
-12.36955,2.368567,-2.44808
