poinew_1,poinew_2,poinew_3
2.866363,5.577345,-1.680253
12.91361,25.11638,0.4929607
3.276676,6.370252,-1.65384
7.232384,14.05461,0.8283736
3.813338,7.410416,-1.619969
7.500821,14.56999,1.433712
4.5694,8.872039,-1.580614
12.86377,24.96589,3.448415
5.694616,11.04731,-1.526048
12.96522,25.1412,4.480284
7.524689,14.59131,-1.436327
12.97465,25.14866,5.500642
10.14791,19.66122,-1.159556
12.97147,25.12101,6.52718
12.95998,25.08798,-0.4928909
12.9662,25.08931,7.567351
2.882259,5.560444,-1.678183
13.02882,25.1244,0.4940078
3.300686,6.362236,-1.65474
7.356848,14.17464,0.8369567
3.831949,7.383118,-1.616915
7.552557,14.54549,1.433886
4.594875,8.845517,-1.578737
12.9838,24.98424,3.45719
5.732231,11.0256,-1.525804
13.08663,25.16063,4.491859
7.563621,14.54198,-1.434061
13.08408,25.14503,5.509801
10.19804,19.59025,-1.157462
13.09148,25.13781,6.543376
13.08164,25.10822,-0.4941823
13.08228,25.09872,7.583916
2.901653,5.550348,-1.678183
13.14794,25.13902,0.4951946
3.316552,6.338588,-1.651591
7.313661,13.97192,0.8264895
3.855878,7.366218,-1.616152
13.16108,25.1321,2.482021
4.62481,8.827673,-1.578424
13.09674,24.98799,3.464015
5.766066,10.99674,-1.524586
13.20466,25.17252,4.502184
7.611562,14.5102,-1.433538
13.20645,25.16525,5.524302
10.25521,19.53331,-1.156206
13.21087,25.15233,6.559123
13.2027,25.12612,-0.4954389
13.20215,25.11447,7.602551
2.926414,5.55044,-1.681289
13.2692,25.15665,0.4964511
3.332293,6.314908,-1.648441
7.466816,14.14413,0.8382127
3.884315,7.357923,-1.617297
13.27478,25.13533,2.486902
4.655598,8.811475,-1.578424
13.21635,25.00355,3.472545
5.793284,10.95548,-1.521661
13.32294,25.18389,4.512509
7.651922,14.46416,-1.43162
13.33094,25.18842,5.539567
10.28969,19.43385,-1.152438
13.31957,25.14567,6.56947
13.31841,25.13289,-0.4964861
13.30965,25.10578,7.613939
2.940331,5.529956,-1.678183
13.38886,25.1702,0.4976379
3.354311,6.303239,-1.648441
13.38884,25.14896,1.493145
3.902596,7.330453,-1.614244
13.39054,25.14159,2.492131
4.680748,8.784714,-1.576547
13.3353,25.01682,3.480833
5.825889,10.92468,-1.520198
13.44143,25.19476,4.522834
7.69579,14.42507,-1.4304
13.44652,25.19368,5.551015
10.34618,19.37667,-1.151182
13.4403,25.16091,6.585667
13.43622,25.14268,-0.497603
13.42362,25.10857,7.628951
2.954137,5.509444,-1.675077
13.50878,25.18322,0.4988247
3.378138,6.294925,-1.649341
13.51055,25.16543,1.496913
3.927231,7.315058,-1.613863
13.50556,25.1456,2.497186
4.706712,8.75962,-1.574982
13.45732,25.03482,3.489851
5.861165,10.89904,-1.519467
13.55738,25.19987,4.53222
7.730997,14.37004,-1.427611
13.56975,25.21228,5.565517
10.40239,19.31934,-1.149926
13.5641,25.18075,6.603213
13.55617,25.15548,-0.4987898
13.52677,25.09047,7.637751
2.975188,5.502498,-1.676112
13.62325,25.18516,0.499802
3.40009,6.283096,-1.649341
13.63539,25.18662,1.500995
3.953674,7.303031,-1.614244
13.62836,25.16312,2.503636
4.726906,8.724032,-1.571541
13.573,25.04005,3.497163
5.896338,10.87327,-1.518736
13.68199,25.22011,4.544422
7.769707,14.32195,-1.425519
13.68576,25.21653,5.576965
10.45452,19.25482,-1.148251
13.68539,25.1949,6.61941
13.68208,25.17829,-0.500186
13.64288,25.09571,7.653797
2.994378,5.492078,-1.676112
13.74555,25.20066,0.5010586
3.415468,6.259213,-1.646192
13.75481,25.19671,1.50445
3.971619,7.2754,-1.611191
8.41703,15.41232,1.536381
4.755438,8.704012,-1.570915
13.68984,25.04651,3.504719
5.928541,10.84218,-1.517273
13.80124,25.22938,4.554747
7.808182,14.27377,-1.423428
13.80291,25.22199,5.588796
10.51207,19.2007,-1.147204
13.80696,25.2085,6.635606
13.80159,25.18825,-0.5013378
13.76753,25.1157,7.674503
3.01353,5.481594,-1.676112
