poinew_1,poinew_2,poinew_3
0.2346584,-2.350973,-0.6330714
0.2357336,-2.365923,0.04150182
0.2347248,-2.359973,-0.5475308
0.23324,-2.34921,0.1237222
0.2333422,-2.35024,-0.4590865
0.2330486,-2.351454,0.2067334
0.2318183,-2.34321,-0.3729398
0.2333279,-2.362677,0.2915115
0.2327211,-2.360742,-0.2912678
0.2317522,-2.355127,0.374817
0.2304312,-2.341702,-0.2058619
0.2347195,-2.38956,0.4667188
0.232124,-2.367383,-0.1246643
0.2317767,-2.368096,0.5493305
0.2302187,-2.35642,-0.0413273
0.2306362,-2.364958,0.6366948
0.2270059,-2.357546,-0.6346243
0.2261346,-2.352798,0.04125749
0.2268576,-2.364657,-0.5484307
0.2256097,-2.355975,0.1240362
0.2251372,-2.35104,-0.4590865
0.2250283,-2.354236,0.2069077
0.2232626,-2.340072,-0.3723141
0.2248912,-2.361501,0.2912678
0.2244788,-2.36154,-0.2912678
0.2235298,-2.355921,0.374817
0.222632,-2.346459,-0.2062105
0.2250815,-2.376683,0.4640475
0.2232949,-2.362214,-0.1243502
0.2244243,-2.378592,0.55158
0.2225545,-2.363182,-0.04143201
0.2221987,-2.363826,0.6361772
0.2191323,-2.362172,-0.6356596
0.2171826,-2.345608,0.04111787
0.2173467,-2.351851,-0.5452814
0.2172012,-2.354759,0.1239315
0.2178309,-2.361586,-0.4609946
0.216992,-2.356992,0.207082
0.2152735,-2.342804,-0.372627
0.2155588,-2.350411,0.2898053
0.2162344,-2.362309,-0.2912678
0.2160238,-2.364555,0.3760685
0.2148028,-2.35119,-0.2065591
0.2155357,-2.363769,0.4613762
0.2150481,-2.362979,-0.1243502
0.2155915,-2.373538,0.5502303
0.2148454,-2.369919,-0.04153673
0.2137719,-2.362663,0.6356596
0.2117437,-2.372543,-0.6382478
0.2098808,-2.356311,0.0412924
0.2089632,-2.350655,-0.5448315
0.2079208,-2.343566,0.1233035
0.2097593,-2.364288,-0.4613762
0.2094663,-2.365673,0.2077793
0.2081375,-2.355348,-0.3745041
0.207353,-2.351149,0.2898053
0.2074648,-2.357117,-0.2905365
