poinew_1,poinew_2,poinew_3
5.168551,3.248514,-1.635736
11.88149,7.464812,0.2449271
5.856838,3.678261,-1.596703
11.86493,7.451517,0.7342736
6.730819,4.225508,-1.54479
11.86391,7.445108,1.22541
7.938539,4.979835,-1.48425
11.84659,7.428473,1.716895
9.572165,5.999959,-1.387117
11.78321,7.385868,2.202598
11.87755,7.442108,-1.226281
11.82327,7.405228,2.711778
11.95658,7.485823,-0.7392977
11.80451,7.387738,3.215
11.91145,7.454669,-0.2452761
11.77227,7.364703,3.720783
5.170023,3.22432,-1.632631
11.91127,7.428543,0.2450318
5.873963,3.661913,-1.598052
11.88409,7.405832,0.7338548
6.743861,4.200952,-1.544408
11.86953,7.391009,1.223318
7.955009,4.953484,-1.48425
11.88633,7.398591,1.719089
9.598752,5.972374,-1.388092
11.8173,7.349904,2.204162
11.90515,7.401657,-1.226456
11.84776,7.365982,2.711778
11.96777,7.437695,-0.7384604
11.82894,7.348554,3.215
11.94759,7.419377,-0.2454856
11.78806,7.317454,3.717677
5.185615,3.210209,-1.634184
11.92693,7.380603,0.2448224
5.888366,3.642413,-1.598502
11.93365,7.379011,0.7353202
6.762763,4.181664,-1.545553
11.90076,7.355795,1.224015
7.957125,4.916342,-1.481435
11.91715,7.360186,1.71982
9.6263,5.943001,-1.389067
11.84961,7.312756,2.205413
11.92963,7.362134,-1.226456
11.86672,7.32046,2.710251
12.00556,7.403209,-0.7391931
11.85784,7.309261,3.2159
11.98704,7.386021,-0.2457648
11.82504,7.28335,3.7213
5.191851,3.189054,-1.632631
11.96795,7.34835,0.2451365
5.897724,3.619796,-1.597602
11.96104,7.338352,0.7354249
6.785687,4.163163,-1.547461
11.94334,7.324633,1.225758
7.970871,4.88647,-1.480809
11.92585,7.308168,1.717383
9.64021,5.905221,-1.388092
11.87338,7.270319,2.205101
11.95865,7.32253,-1.226804
11.8989,7.283089,2.711778
12.03132,7.361266,-0.7391931
11.89325,7.273928,3.2186
12.02128,7.349346,-0.2459393
11.85864,7.247063,3.723889
5.199652,3.168902,-1.631595
12.00207,7.311728,0.245311
5.905331,3.596145,-1.596253
11.9819,7.296566,0.7352155
6.810239,4.145577,-1.549751
11.96714,7.281859,1.225584
7.986193,4.857588,-1.480496
11.95637,7.26959,1.718114
9.654654,5.870125,-1.387361
11.89911,7.231935,2.205413
11.99095,7.284877,-1.227501
11.9276,7.24355,2.712541
12.06378,7.323366,-0.7396118
11.90731,7.228384,3.2159
12.04729,7.310475,-0.2459742
11.88756,7.210712,3.725441
5.220049,3.157642,-1.634701
12.04336,7.28223,0.2456601
5.922226,3.579568,-1.597602
12.00945,7.258862,0.7354249
6.805464,4.111804,-1.545553
12.00145,7.248311,1.22663
8.000566,4.83006,-1.480183
11.98551,7.232981,1.718845
9.670666,5.836027,-1.386873
11.91965,7.190392,2.204788
12.00992,7.24199,-1.226979
11.95156,7.20396,2.712541
12.10168,7.291563,-0.7404492
11.93623,7.191871,3.21725
12.0629,7.265328,-0.2457997
11.90809,7.169261,3.724406
5.22221,3.135341,-1.632113
12.07259,7.245343,0.2457648
5.932391,3.558911,-1.597152
12.05869,7.231279,0.7368904
6.820746,4.090222,-1.545935
12.02542,7.208476,1.22663
8.016541,4.8035,-1.480183
12.01454,7.196253,1.719577
9.685871,5.799173,-1.386142
11.96671,7.161926,2.208855
12.02703,7.198028,-1.226281
11.98886,7.172348,2.715594
12.14294,7.261646,-0.7414959
11.96628,7.153159,3.2186
12.10879,7.235488,-0.2462185
11.93139,7.126657,3.723889
5.231464,3.116103,-1.631595
12.09952,7.204184,0.2457997
5.954826,3.54416,-1.599852
12.09416,7.195267,0.7375184
6.833296,4.065383,-1.545553
12.05393,7.168495,1.226979
8.036651,4.777512,-1.480809
12.04471,7.15731,1.720308
9.706054,5.765329,-1.386142
11.98654,7.117093,2.207916
12.05551,7.158044,-1.22663
12.01383,7.130452,2.715594
12.17337,7.222269,-0.7418099
11.99285,7.112348,3.219049
12.15118,7.20337,-0.2465676
11.95952,7.086932,3.724924
5.240646,3.096841,-1.631078
12.12804,7.163935,0.2458695
5.955416,3.516414,-1.596703
12.12952,7.159101,0.7381464
6.850825,4.043502,-1.546316
12.08918,7.132446,1.228024
8.058384,4.752437,-1.481747
12.06619,7.113208,1.71982
9.7227,5.729396,-1.385655
12.03854,7.091247,2.212922
12.08557,7.118949,-1.227153
12.03864,7.088475,2.715594
12.20022,7.180748,-0.7419146
12.026,7.075379,3.221299
12.18486,7.165982,-0.2467421
11.99251,7.05004,3.727512
5.256423,3.081461,-1.632631
12.16505,7.128631,0.2461138
5.96429,3.493636,-1.595803
12.14237,7.109655,0.7374137
6.861509,4.017581,-1.545553
12.1226,7.095232,1.228896
8.0664,4.719294,-1.480183
12.09438,7.073053,1.720308
9.735786,5.691412,-1.38468
12.06663,7.051177,2.213548
12.11207,7.077727,-1.227327
12.07687,7.054334,2.718647
12.24246,7.148185,-0.7429613
12.05399,7.035324,3.222199
12.22189,7.130462,-0.2469864
12.02706,7.013971,3.730618
5.275498,3.067948,-1.635219
12.20888,7.097181,0.2464978
5.984875,3.47769,-1.598052
12.1797,7.077375,0.7382511
6.872097,3.991632,-1.54479
12.15763,7.058878,1.229942
8.079407,4.689123,-1.479557
12.1293,7.036766,1.72177
9.74529,5.65142,-1.383217
12.09337,7.013102,2.214174
12.12981,7.031404,-1.22663
12.11332,7.019021,2.721318
12.27425,7.109413,-0.74338
12.08016,6.994179,3.222649
12.23855,7.085883,-0.2468468
12.06363,6.981793,3.734759
5.277807,3.044689,-1.632631
12.23061,7.055659,0.2464629
5.998062,3.458798,-1.598502
12.21471,7.040803,0.7388791
6.880884,3.96468,-1.543645
12.17702,7.013417,1.229419
8.096622,4.663292,-1.47987
12.16117,7.001454,1.722989
9.772578,5.624026,-1.384436
12.1486,6.988579,2.219805
12.16119,6.99299,-1.227327
12.14163,6.981746,2.722463
12.31161,7.076636,-0.7442173
12.11512,6.960874,3.225798
12.28055,7.053074,-0.2471959
12.0896,6.940606,3.735277
5.287876,3.027169,-1.632631
12.26211,7.016893,0.2466025
6.005023,3.434939,-1.597152
12.25135,7.005059,0.7396118
6.904221,3.947686,-1.545935
12.20367,6.974971,1.229768
8.107705,4.632063,-1.478932
12.19415,6.963886,1.724208
9.790428,5.588892,-1.384192
12.17978,6.950048,2.221057
12.19469,6.958557,-1.228373
12.16252,6.937378,2.7217
12.33971,7.035593,-0.7444267
12.14442,6.921439,3.227148
12.31552,7.016106,-0.2474053
12.11711,6.900271,3.736312
5.303449,3.011555,-1.634184
12.29696,6.979972,0.2468119
6.016978,3.413954,-1.597152
12.28441,6.967181,0.7401351
6.912836,3.920658,-1.54479
12.24354,6.941177,1.231336
8.11867,4.60081,-1.477993
12.21838,6.92128,1.724208
9.809876,5.554685,-1.384192
12.216,6.914299,2.223247
12.22758,6.920851,-1.229245
12.19691,6.900678,2.723989
12.37115,6.996412,-0.7448454
12.17359,6.881884,3.228498
12.3382,6.972087,-0.2473704
12.15458,6.865536,3.740453
5.320662,2.996818,-1.636254
12.33171,6.942888,0.2470214
6.022066,3.389106,-1.595353
12.31214,6.926219,0.7403445
6.931611,3.899393,-1.545935
12.28333,6.907183,1.232905
8.138125,4.574376,-1.478619
12.25285,6.884425,1.72567
9.820553,5.515545,-1.382973
12.23834,6.870644,2.222934
12.26035,6.883,-1.230116
12.22777,6.861912,2.725516
12.40246,6.957091,-0.7452641
12.19924,6.840298,3.228947
12.38164,6.93974,-0.2477544
12.18184,6.824952,3.741488
5.331091,2.978226,-1.636254
12.37158,6.908578,0.2473355
6.038964,3.370915,-1.596703
12.34322,6.887088,0.7407632
6.93318,3.868475,-1.543263
12.31084,6.866201,1.233254
8.16267,4.550752,-1.480183
12.29068,6.849339,1.72762
9.83628,5.479297,-1.382486
12.25534,6.824041,2.221683
12.293,6.84501,-1.230988
12.26194,6.824913,2.727806
12.44064,6.921521,-0.7461014
12.22816,6.800517,3.230297
12.40055,6.893559,-0.2476496
12.21572,6.788014,3.744594
5.334694,2.955854,-1.634184
12.40436,6.870198,0.24751
6.054104,3.351701,-1.597602
12.37767,6.849766,0.7413912
6.941488,3.8414,-1.542118
12.33473,6.823195,1.233254
8.175048,4.520317,-1.479557
12.32668,6.813115,1.729326
9.853604,5.443975,-1.382242
12.28255,6.783127,2.222308
12.3081,6.797239,-1.230116
12.29601,6.787759,2.730095
12.46996,6.880957,-0.7464155
12.26718,6.766259,3.234346
12.4403,6.858917,-0.2479638
12.24103,6.746274,3.745112
5.344981,2.937213,-1.634184
12.42477,6.824927,0.2474402
6.065764,3.330552,-1.597602
12.42076,6.817085,0.7425426
6.961739,3.820922,-1.543645
12.36721,6.784885,1.234125
8.182115,4.48701,-1.477993
12.35909,6.774818,1.730545
9.87603,5.411452,-1.38273
12.32694,6.751607,2.226063
12.34748,6.762857,-1.231685
12.32996,6.750456,2.732385
12.51668,6.849848,-0.7477762
12.30953,6.733682,3.239295
12.47294,6.820251,-0.2481383
12.26959,6.70628,3.746665
5.356898,2.919461,-1.634701
12.45905,6.787258,0.2476496
6.073931,3.307492,-1.596703
12.44681,6.777771,0.742752
6.971587,3.794719,-1.542882
12.40657,6.750247,1.235694
8.197728,4.45842,-1.477993
12.38092,6.730684,1.730301
9.893115,5.375999,-1.382486
12.35967,6.716348,2.22794
12.37276,6.720663,-1.231859
12.3569,6.709246,2.733148
12.53701,6.804212,-0.7475669
12.33809,6.693469,3.240645
12.50779,6.785528,-0.2483826
12.30705,6.67384,3.751323
5.372153,2.903504,-1.636254
12.49204,6.751612,0.2478591
6.079724,3.284552,-1.595353
12.47391,6.736178,0.7429613
6.98306,3.769433,-1.5425
12.44408,6.714464,1.237089
8.212469,4.431208,-1.477993
12.4154,6.696189,1.732007
9.898655,5.336571,-1.38078
12.39869,6.681594,2.230756
12.39966,6.679319,-1.232208
12.3929,6.675683,2.736201
12.56477,6.765443,-0.7478809
12.36366,6.654361,3.241545
12.54373,6.748456,-0.248627
12.34558,6.639078,3.755982
5.383455,2.886585,-1.636772
12.53316,6.717409,0.2482081
6.09287,3.264228,-1.595803
12.50263,6.695426,0.7432753
6.990331,3.743473,-1.541355
12.47858,6.679746,1.238309
8.226146,4.40158,-1.47768
12.45095,6.659367,1.733713
9.924227,5.305727,-1.381755
12.4324,6.643857,2.232633
12.41998,6.637221,-1.232034
12.42652,6.637935,2.738491
12.59536,6.725302,-0.7482995
12.39884,6.617583,3.244694
12.5672,6.704631,-0.248627
12.3772,6.60049,3.75857
5.383265,2.862332,-1.633666
12.56536,6.678314,0.2483826
6.111109,3.246602,-1.597602
12.54709,6.66298,0.7445314
6.999888,3.717206,-1.540592
12.50182,6.636149,1.238309
8.244947,4.374696,-1.478306
12.50393,6.631673,1.737857
9.935672,5.26733,-1.38078
12.47122,6.608747,2.235449
12.43779,6.591031,-1.231511
12.4635,6.601867,2.741544
12.63995,6.692507,-0.7495556
12.43392,6.580647,3.247843
12.5976,6.66446,-0.2487666
12.40017,6.557242,3.75857
5.396641,2.845327,-1.634701
12.58506,6.632544,0.2483128
6.122405,3.225248,-1.597602
12.58087,6.624728,0.7451594
7.018032,3.695495,-1.541737
12.54606,6.603602,1.2404
8.251429,4.341289,-1.476742
12.53403,6.591684,1.738832
9.966297,5.239084,-1.382486
12.5082,6.572527,2.237952
12.4713,6.553138,-1.232556
12.48994,6.560149,2.742307
12.67914,6.656703,-0.7504977
12.47925,6.548979,3.253692
12.6385,6.629732,-0.2491157
12.43667,6.521097,3.762712
5.418523,2.832738,-1.638325
12.62231,6.595979,0.2485921
6.121534,3.197543,-1.594453
12.611,6.584466,0.7455781
7.03611,3.673699,-1.542882
12.57434,6.56253,1.240923
8.263028,4.310633,-1.476116
12.57105,6.555232,1.740782
9.981005,5.202425,-1.381998
12.54508,6.536129,2.240455
12.49763,6.511409,-1.232905
12.52669,6.523763,2.74536
12.70053,6.611477,-0.750393
12.51068,6.509878,3.255942
12.67576,6.592959,-0.2493949
12.4765,6.486553,3.767888
5.430094,2.814694,-1.638842
12.65946,6.559241,0.2488713
6.13439,3.17705,-1.594903
12.63986,6.546288,0.7459968
7.052377,3.650923,-1.543645
12.62194,6.531419,1.243364
8.288553,4.287207,-1.477993
12.60267,6.515872,1.742001
9.990285,5.162999,-1.38078
12.58073,6.501745,2.242958
12.53445,6.475056,-1.2343
12.57032,6.490808,2.749939
12.73063,6.570772,-0.7508117
12.53852,6.468845,3.257291
12.70821,6.556392,-0.2496043
12.52026,6.456657,3.774617
5.439885,2.795723,-1.638842
12.69537,6.52454,0.2491506
6.144892,3.156689,-1.594903
12.6733,6.507597,0.7466248
7.054598,3.620905,-1.541355
12.65885,6.494593,1.244758
8.302726,4.259695,-1.477993
12.64894,6.486722,1.745413
9.998519,5.125316,-1.379561
12.61565,6.464092,2.245148
12.56939,6.437618,-1.23552
12.60925,6.458034,2.753756
12.76657,6.535803,-0.7516491
12.58246,6.438767,3.26314
12.73458,6.51381,-0.2496741
12.5582,6.420832,3.779276
5.445685,2.775912,-1.637807
12.73233,6.487445,0.2494298
6.161081,3.137877,-1.596253
12.70662,6.468759,0.7472529
7.073565,3.601053,-1.542882
12.67854,6.451678,1.244584
8.317541,4.230693,-1.477993
12.68389,6.44883,1.747119
10.01281,5.088582,-1.379074
12.65223,6.427176,2.247651
12.58534,6.393196,-1.234997
12.64397,6.420205,2.756427
12.80356,6.498427,-0.7524864
12.6205,6.402745,3.267189
12.76794,6.474748,-0.2498836
12.58743,6.380447,3.781346
5.457067,2.757756,-1.638325
12.75311,6.442062,0.2493949
6.175477,3.118107,-1.597152
12.73982,6.42976,0.7478809
7.110631,3.588721,-1.548224
12.71165,6.41277,1.24563
8.326968,4.198963,-1.477054
12.71519,6.40898,1.748338
10.03406,5.055388,-1.379561
12.69576,6.393637,2.251405
12.61114,6.351021,-1.235345
12.6856,6.385736,2.760625
12.83151,6.456391,-0.7528005
12.67236,6.37354,3.274837
12.81548,6.442711,-0.2503722
12.63034,6.346875,3.787558
5.466658,2.738695,-1.638325
12.80055,6.410038,0.2498836
6.175869,3.091296,-1.594453
12.79076,6.399559,0.7495556
7.12838,3.566519,-1.549369
12.7696,6.386179,1.249116
8.334508,4.166335,-1.475803
12.76056,6.3761,1.751506
10.05342,5.021216,-1.379805
12.75688,6.36869,2.258288
12.64571,6.313188,-1.236566
12.72537,6.350192,2.764441
12.87721,6.423148,-0.7541612
12.71895,6.341436,3.281136
12.86652,6.412217,-0.2509307
12.687,6.319979,3.797911
5.484836,2.723891,-1.640913
12.84435,6.375983,0.2503024
6.190113,3.071454,-1.595353
12.82376,6.360193,0.7501836
7.144304,3.543358,-1.550132
12.8061,6.348642,1.250511
8.35431,4.139851,-1.476742
12.79875,6.339445,1.7537
10.06021,4.980805,-1.378342
12.79143,6.330257,2.260478
12.6766,6.273428,-1.237437
12.78266,6.32314,2.772073
12.91209,6.384352,-0.7548939
12.75673,6.304774,3.285185
12.90317,6.374347,-0.2512099
12.73843,6.290192,3.806711
5.48911,2.70217,-1.63936
12.9024,6.348775,0.2510005
6.200797,3.049826,-1.595353
12.87456,6.329486,0.7518585
7.149583,3.514931,-1.548606
12.85857,6.318849,1.253474
8.372256,4.112402,-1.477367
12.84219,6.305225,1.756625
10.0811,4.947414,-1.37883
12.81877,6.288175,2.261417
12.70557,6.232647,-1.238134
12.82228,6.287121,2.775889
12.96657,6.355072,-0.756778
12.80142,6.271348,3.291034
