poinew_1,poinew_2,poinew_3
-7.325838,3.969331,-2.232573
-14.06426,7.62356,0.2792385
-8.719542,4.728414,-2.290002
-14.00058,7.595364,0.8347586
-10.69569,5.802454,-2.365268
-14.07719,7.640107,1.40129
-13.83588,7.512269,-2.493566
-14.08751,7.652078,1.968434
-14.00769,7.611885,-1.957466
-14.09921,7.664807,2.541748
-14.03334,7.628997,-1.397455
-14.10277,7.669929,3.12049
-14.0369,7.637281,-0.8374801
-14.11908,7.685194,3.711243
-14.04082,7.645765,-0.279064
-14.09755,7.67985,4.301573
-7.298376,3.987469,-2.228432
-14.02704,7.66685,0.2790291
-8.692724,4.753212,-2.287302
-13.96872,7.641314,0.8344446
-10.68399,5.844464,-2.367177
-14.02247,7.673896,1.398501
-13.78878,7.549135,-2.489811
-14.05027,7.695485,1.966971
-13.96885,7.654061,-1.955759
-14.05332,7.703531,2.538306
-13.98391,7.665487,-1.395189
-14.06214,7.711559,3.117438
-13.99965,7.680471,-0.836852
-14.0768,7.725989,3.707194
-14.00002,7.68703,-0.2787848
-14.02663,7.704831,4.288114
-7.282721,4.011988,-2.227915
-13.97217,7.700327,0.2784706
-8.681198,4.78635,-2.288652
-13.93322,7.685202,0.8339212
-10.65493,5.87698,-2.365268
-13.97641,7.712208,1.396584
-13.73813,7.583857,-2.485431
-14.00769,7.735844,1.964778
-13.92988,7.696052,-1.954053
-14.01424,7.74585,2.536116
-13.93266,7.70076,-1.392749
-14.01795,7.751101,3.113621
-13.95353,7.718656,-0.8357006
-14.04463,7.772249,3.705844
-13.9661,7.731982,-0.2786451
-13.99458,7.750935,4.286561
-7.270361,4.038323,-2.228432
-13.93471,7.743225,0.2782612
-8.64911,4.8081,-2.284603
-13.89409,7.726999,0.8331885
-10.61719,5.904597,-2.361452
-13.9494,7.760949,1.396584
-13.68569,7.617352,-2.480738
-13.95285,7.769244,1.960878
-13.89253,7.738834,-1.952591
-13.96986,7.785104,2.532987
-13.90047,7.746435,-1.392226
-13.97709,7.792334,3.110568
-13.90208,7.753696,-0.8342352
-14.00039,7.811732,3.701344
-13.92157,7.770936,-0.2782961
-13.95395,7.792203,4.28242
-7.257905,4.064622,-2.22895
-13.89888,7.786929,0.2780867
-8.616975,4.829688,-2.280554
-13.84613,7.76373,0.8319324
-10.59651,5.941622,-2.361452
-13.90833,7.801794,1.395189
-13.64179,7.65541,-2.477609
-13.91352,7.811099,1.959172
-13.83774,7.771725,-1.948691
-13.93399,7.828986,2.531423
-13.84941,7.784643,-1.38996
-13.93783,7.834342,3.107897
-13.86448,7.796302,-0.8336072
-13.94247,7.843357,3.693247
-13.87693,7.809677,-0.277947
-13.92498,7.839917,4.281902
-7.241277,4.090245,-2.228432
-13.86116,7.829497,0.2778772
-8.601758,4.860698,-2.281004
-13.81025,7.807097,0.8314091
-10.56099,5.972687,-2.358399
-13.86056,7.841929,1.393272
-13.60504,7.700497,-2.476045
-13.87753,7.85473,1.957953
-13.79671,7.812156,-1.946741
-13.87564,7.860051,2.525791
-13.80655,7.824098,-1.388391
-13.90731,7.884404,3.107516
-13.82366,7.840169,-0.8328745
-13.90854,7.891521,3.691897
-13.82524,7.844254,-0.2774584
-13.88912,7.883708,4.279314
-7.215204,4.108805,-2.224809
-13.82021,7.87332,0.2776329
-8.580501,4.890261,-2.280104
