poinew_1,poinew_2,poinew_3
-0.9614758,0.4567477,-0.2852186
-13.82747,6.571682,0.2672313
-3.620172,1.721307,-0.9254487
-13.6929,6.513587,0.7946693
-3.671653,1.746571,-0.7903309
-13.58822,6.466699,1.316575
-3.672308,1.748454,-0.6441972
-5.846034,2.784658,0.7950757
-19.83221,9.450983,-2.697456
-20.63397,9.837472,3.62052
-3.485399,1.661702,-0.3378156
-22.56788,10.76916,-1.310493
-14.34714,6.852457,-0.2775282
-0.9581335,0.4592663,-0.284701
-13.88919,6.660546,0.2688718
-3.617656,1.735619,-0.9263484
-14.07701,6.756663,0.8183251
-3.637214,1.745784,-0.784225
-13.50809,6.48649,1.310997
-3.669744,1.762973,-0.644823
-5.848802,2.811068,0.7967818
-20.57636,9.898313,3.616452
-3.486758,1.677314,-0.3385129
-34.3243,16.52655,-1.996512
-14.31593,6.899024,-0.2773885
-0.9460899,0.4575613,-0.2815951
-13.88386,6.717698,0.2692208
-3.613329,1.749086,-0.9267984
-13.81247,6.689107,0.8042991
-3.620497,1.753335,-0.7819353
-13.23793,6.41372,1.286942
-3.681342,1.784389,-0.6479516
-5.846099,2.83493,0.7977568
-3.489845,1.693825,-0.3393845
-14.41765,7.010163,-0.2798319
-0.9427507,0.4600138,-0.2810775
-13.93221,6.80121,0.270617
-3.624712,1.77024,-0.9312974
-14.16768,6.922285,0.8263848
-3.663746,1.790095,-0.7926206
-14.42191,7.049619,1.404428
-3.270494,1.599368,-0.5766175
-5.84865,2.861426,0.799463
-3.307414,1.618854,-0.4521353
-13.55231,6.636275,2.390006
-3.487489,1.707749,-0.3397331
-14.29255,7.011126,-0.2778772
-0.9498053,0.467568,-0.2836657
-13.85815,6.825064,0.2696397
-3.576557,1.76221,-0.9204997
-14.07715,6.939024,0.822512
-3.234849,1.594549,-0.7010323
-7.653378,3.774229,0.7465761
-3.208203,1.582806,-0.5666057
-5.781663,2.853709,0.7916633
-3.241225,1.600506,-0.4438482
-20.59556,10.17448,3.638353
-3.494011,1.726089,-0.3409533
-8.743835,4.321471,1.895878
-14.56909,7.209985,-0.2837412
-0.9481675,0.4708804,-0.2836657
-13.88259,6.897419,0.2705821
-3.221373,1.601206,-0.8305193
-14.02244,6.973007,0.8207326
