poinew_1,poinew_2,poinew_3
-1.022525,-0.1632331,-0.277454
-20.97774,-3.345069,0.3707938
-10.86755,-1.730975,-2.540597
-21.03619,-3.346865,1.116326
-13.77178,-2.191095,-2.710633
-21.09174,-3.351924,1.868445
-15.56662,-2.47108,-2.496382
-21.17054,-3.356876,2.631891
-15.6362,-2.476531,-1.943816
-21.22223,-3.357474,3.403076
-15.61737,-2.470754,-1.383336
-21.36988,-3.377015,4.205431
-20.914,-3.301229,-1.109627
-20.96437,-3.30168,-0.3704448
-1.02118,-0.1593649,-0.2769364
-21.06437,-3.28353,0.3721202
-10.88122,-1.694228,-2.542397
-21.11879,-3.284458,1.120094
-13.77547,-2.142402,-2.709869
-15.57125,-2.416125,-2.495756
-15.68399,-2.428009,-1.948691
-15.7401,-2.433886,-1.393446
-23.1263,-3.567742,-1.226336
-23.2111,-3.57253,-0.4099221
-1.02173,-0.1557993,-0.2769364
-10.88707,-1.656235,-2.542397
-13.80033,-2.096958,-2.713304
-15.52295,-2.35317,-2.486683
-15.75518,-2.382749,-1.956491
-15.78199,-2.383983,-1.396409
-23.28279,-3.508726,-1.233977
-23.38299,-3.519648,-0.4127494
-1.020357,-0.1519473,-0.2764187
-10.88287,-1.61869,-2.540147
-13.7998,-2.047623,-2.711778
-15.53066,-2.301681,-2.486683
-15.68248,-2.318586,-1.946497
-15.7232,-2.318994,-1.390483
-1.036149,-0.1507885,-0.2805599
-10.88266,-1.579854,-2.538798
-13.80068,-2.001005,-2.710633
-15.49559,-2.241237,-2.4798
-15.661,-2.259577,-1.942841
-15.72331,-2.262964,-1.389786
-1.032869,-0.1464476,-0.2795246
-10.89197,-1.5424,-2.539697
-13.78849,-1.947663,-2.706817
-15.62498,-2.201511,-2.499197
-15.65897,-2.203513,-1.941623
-15.7686,-2.213327,-1.393097
-1.027633,-0.1420477,-0.2779717
-10.90527,-1.503533,-2.541497
-13.78353,-1.897913,-2.704527
-15.60517,-2.143193,-2.494817
-15.62957,-2.140986,-1.936992
-15.90257,-2.175554,-1.404253
-1.028123,-0.1384595,-0.2779717
-10.91045,-1.46546,-2.541497
-13.80369,-1.851615,-2.707198
-15.56948,-2.082948,-2.487934
-15.68811,-2.093241,-1.943329
-15.93969,-2.123977,-1.406868
-1.032431,-0.1353721,-0.279007
-10.91357,-1.427111,-2.541047
-13.82175,-1.804945,-2.709488
-15.59429,-2.030879,-2.49075
-15.90989,-2.066338,-1.969896
-15.97467,-2.071912,-1.409308
-1.038646,-0.1325011,-0.2805599
-10.90882,-1.387776,-2.538798
-13.8455,-1.758916,-2.712922
-15.62088,-1.978915,-2.493878
-15.95049,-2.015015,-1.97404
-16.09052,-2.029852,-1.418895
-1.037185,-0.1286369,-0.2800422
-10.92327,-1.350887,-2.541047
-13.83402,-1.70841,-2.709488
-18.65285,-2.296894,-2.976635
-15.91605,-1.954244,-1.968921
-16.25571,-1.993074,-1.43284
-1.033792,-0.1245535,-0.279007
-10.93372,-1.313447,-2.542397
-13.8399,-1.660106,-2.709488
-18.65879,-2.231534,-2.976322
-16.00359,-1.908315,-1.978915
-16.46437,-1.960346,-1.45062
-1.022708,-0.1195978,-0.2759011
-10.93824,-1.275273,-2.542397
-13.85146,-1.61247,-2.710633
-16.043,-1.861915,-2.558017
-16.14819,-1.868411,-1.995976
-16.67695,-1.926638,-1.468749
-1.036556,-0.1175509,-0.2795246
-10.92498,-1.237019,-2.538348
-13.857,-1.564109,-2.710633
-18.6657,-2.103591,-2.975071
-16.35946,-1.837899,-2.021325
-18.63191,-2.086613,-1.640271
-1.03694,-0.1141128,-0.2795246
-10.96798,-1.203129,-2.547346
-13.8426,-1.516011,-2.706817
-18.65918,-2.036927,-2.972881
-18.62734,-2.026867,-2.30065
-18.65853,-2.026967,-1.642014
-1.039253,-0.1106972,-0.2800422
-13.84195,-1.467061,-2.705672
-18.65832,-1.970946,-2.971629
-29.18827,-3.07297,-3.603677
-18.64568,-1.959741,-1.640271
-1.031946,-0.1062774,-0.2779717
-13.84308,-1.418337,-2.704908
-18.67098,-1.906406,-2.972568
