poinew_1,poinew_2,poinew_3
5.743606,1.871756,-1.618654
15.52486,5.056317,0.2849978
6.52643,2.124344,-1.584555
15.50683,5.04745,0.8546462
7.49582,2.438436,-1.532196
15.48594,5.034673,1.424648
8.732175,2.837255,-1.454215
15.46684,5.022504,1.996707
10.51888,3.413732,-1.357868
15.4465,5.012912,2.572096
13.07686,4.241361,-1.202749
15.42628,5.000407,3.152165
15.81217,5.122434,-0.8710797
15.33437,4.96469,3.721141
15.7886,5.111753,-0.2896751
15.27769,4.943395,4.302608
5.744588,1.849918,-1.617101
15.86132,5.107787,0.2908618
6.537148,2.103885,-1.585455
15.83237,5.092366,0.8716031
7.500548,2.411052,-1.531433
15.76139,5.063467,1.448354
8.743415,2.808888,-1.454528
15.72534,5.048857,2.027906
10.52447,3.377014,-1.357137
15.69715,5.033764,2.610892
13.0821,4.19265,-1.201878
15.68209,5.025915,3.201012
16.14861,5.172323,-0.8886647
15.66255,5.013624,3.796724
16.14536,5.165068,-0.2958881
15.5267,4.964167,4.367831
5.74701,1.829684,-1.616066
16.24873,5.17001,0.2976333
6.544452,2.081055,-1.585455
16.21932,5.154417,0.8919095
7.517858,2.389137,-1.533341
16.15409,5.130582,1.482868
8.743752,2.775365,-1.452963
16.07211,5.09837,2.070317
10.53809,3.340853,-1.357381
16.01969,5.075599,2.661576
13.11185,4.151768,-1.203272
16.02895,5.075446,3.268177
16.61596,5.258128,-0.9133672
16.01811,5.065872,3.878606
16.60947,5.249695,-0.3040558
15.86815,5.012345,4.458935
5.751834,1.80803,-1.615548
16.63296,5.228398,0.3043351
6.547958,2.057028,-1.584555
16.60308,5.212639,0.9120064
7.526563,2.361568,-1.533341
16.56441,5.194148,1.518776
8.768947,2.748022,-1.455467
16.60125,5.202519,2.136126
10.54211,3.301677,-1.356406
16.48976,5.161259,2.736665
13.13957,4.11014,-1.204492
16.46718,5.147882,3.353659
17.84758,5.575996,-0.9799386
16.39373,5.118639,3.964988
28.59596,8.928561,-0.522909
16.33737,5.097913,4.585756
5.767336,1.790804,-1.618137
36.06374,11.1912,0.6591076
6.551731,2.031862,-1.583655
40.79846,12.65266,2.238618
7.557265,2.342254,-1.537921
8.786033,2.719734,-1.456718
10.54276,3.259495,-1.354944
13.16907,4.068958,-1.205887
17.92037,5.530148,-0.9828693
28.66517,8.84048,-0.5236071
5.777245,1.771798,-1.619172
36.11595,11.07624,0.6593868
6.569613,2.013548,-1.586355
7.533479,2.306096,-1.531433
8.800672,2.692315,-1.457657
10.55161,3.223943,-1.3547
13.19081,4.025287,-1.206584
17.98446,5.484686,-0.9853815
28.63082,8.720549,-0.5224203
5.771996,1.749267,-1.616066
36.05487,10.91996,0.6575718
6.582197,1.992296,-1.587705
7.548603,2.283373,-1.53296
8.810018,2.661577,-1.457657
10.5761,3.191103,-1.356406
13.20028,3.980368,-1.206236
18.06852,5.441453,-0.9889404
28.65342,8.618258,-0.5222807
5.779918,1.729661,-1.616584
35.92418,10.74361,0.6545002
6.58911,1.969312,-1.587705
7.564053,2.259255,-1.534486
8.823037,2.631943,-1.458282
10.59479,3.15643,-1.357381
13.21982,3.935982,-1.206758
18.12569,5.389729,-0.9910337
28.68716,8.519317,-0.5223505
5.797035,1.712763,-1.61969
35.93077,10.60909,0.6539417
6.595945,1.946298,-1.587705
7.583192,2.236167,-1.536776
8.830277,2.600568,-1.457969
10.61336,3.121671,-1.358356
13.25832,3.897112,-1.209024
18.15589,5.329805,-0.9916617
28.73444,8.429775,-0.5226996
5.786287,1.687647,-1.615031
35.93888,10.48205,0.653453
6.607975,1.926048,-1.589054
7.585295,2.208043,-1.535631
8.836956,2.570718,-1.457657
10.61412,3.083692,-1.357137
13.28142,3.853581,-1.209896
