poinew_1,poinew_2,poinew_3
-0.9867315,0.02963019,-0.2645131
-0.9739208,0.02958576,-0.224951
-82.13933,2.495228,4.306726
-4.283785,0.1308811,-0.8330721
-83.59707,2.568718,7.317247
-4.302292,0.1329497,-0.6817415
-4.281739,0.1338105,-0.5259881
-4.56032,0.1433143,-0.3991733
-0.986622,0.03307438,-0.2645131
-81.67168,2.737867,1.426385
-0.9816079,0.0330778,-0.2267507
-4.269568,0.145366,-0.8304008
-4.30775,0.1474187,-0.6826801
-4.334837,0.1498605,-0.5325691
-4.561784,0.1593005,-0.3993476
-0.9787848,0.03606148,-0.2624425
-82.38902,3.049866,1.43909
-0.9814864,0.03650384,-0.2267507
-82.21971,3.072337,4.31196
-4.271024,0.1595971,-0.8307824
-4.342223,0.1652932,-0.5335441
-4.549254,0.1747644,-0.3983017
-0.978646,0.03964845,-0.2624425
-0.9774588,0.03977145,-0.2258509
-82.30826,3.363398,4.317194
-4.266488,0.1750882,-0.8300192
-4.298691,0.1779137,-0.6814287
-4.353519,0.180943,-0.5350065
-4.556579,0.190977,-0.398999
-0.9727116,0.04280952,-0.2608896
-82.437,3.642529,1.440347
-0.9675723,0.04292173,-0.2236013
-4.28154,0.1906798,-0.8330721
-4.300017,0.1930055,-0.6817415
-4.348861,0.19672,-0.534519
-4.553895,0.2067899,-0.3988247
-0.980275,0.04657162,-0.2629602
-0.9732642,0.04640856,-0.224951
-4.280849,0.2056241,-0.8330721
-4.303299,0.2074542,-0.6823672
-4.320426,0.2097925,-0.5311067
-4.557125,0.2228806,-0.3991733
-0.9801152,0.04982188,-0.2629602
-0.9750426,0.04990525,-0.225401
-4.264459,0.2190134,-0.8300192
-4.294657,0.2220664,-0.6811157
-4.56432,0.2384062,-0.3998705
-0.9702903,0.05271881,-0.260372
-0.9729165,0.0532021,-0.224951
-4.267588,0.234112,-0.8307824
-4.301746,0.2374919,-0.6823672
-4.346604,0.2414903,-0.534519
-4.541577,0.2531188,-0.3979531
-0.9623858,0.05565929,-0.2583014
-0.9785612,0.0569375,-0.2263008
-4.268705,0.2491218,-0.8311641
-4.287086,0.251697,-0.6801771
-4.353662,0.2571295,-0.5354939
-4.546632,0.2693238,-0.398476
-0.9833962,0.06031934,-0.2639954
-81.56427,5.002971,1.426385
-4.232459,0.2603501,-0.978987
-4.271728,0.2642633,-0.8319272
-82.72437,5.132117,7.251358
-4.296087,0.2665239,-0.6817415
-4.48949,0.2800944,-0.5523119
-4.541688,0.2849424,-0.3981274
-1.048737,0.06781878,-0.2815951
-81.15412,5.290671,4.262136
-4.270828,0.2784276,-0.8319272
-4.293159,0.2813883,-0.6814287
-4.343887,0.2862349,-0.534519
-4.544694,0.3002645,-0.398476
-1.046566,0.07134753,-0.2810775
-4.242203,0.2906922,-0.9816864
-4.263955,0.2929294,-0.8307824
-4.288209,0.2961005,-0.6808029
-4.330979,0.3005727,-0.5330566
-4.543618,0.3161268,-0.398476
-1.030896,0.07389534,-0.2769364
-4.239219,0.3053575,-0.9812365
-4.264865,0.3079531,-0.8311641
-84.18137,6.093273,7.384183
-4.295031,0.3116393,-0.6820543
-4.325944,0.3154003,-0.5325691
-4.472939,0.3269023,-0.3923752
-59.38239,4.360767,-3.120479
-1.028705,0.07734881,-0.2764187
-42.34744,3.191546,0.7412735
-4.2459,0.3207406,-0.9830362
-4.255933,0.3222465,-0.8296375
-4.286038,0.3260296,-0.6808029
-4.360445,0.3332215,-0.5369564
-4.501569,0.3447952,-0.3949898
-42.36914,3.275004,-0.7417622
-1.04191,0.08199997,-0.2800422
-42.28022,3.334945,0.7402962
-4.235041,0.3347919,-0.9807866
-4.272396,0.3384962,-0.8330721
-81.4118,6.464426,7.145028
-4.282905,0.3408331,-0.68049
-4.347383,0.3474903,-0.5354939
-4.538009,0.3643225,-0.3983017
-43.16508,3.47297,-2.269497
