poinew_1,poinew_2,poinew_3
-5.973111,-3.703486,-1.883168
-6.071365,-3.76294,0.12468
-5.99847,-3.716312,-1.629096
-6.07377,-3.761496,0.3744115
-6.035455,-3.737767,-1.379931
-6.083333,-3.76595,0.6259525
-6.032039,-3.73274,-1.123512
-6.134955,-3.794945,0.8857464
-6.042757,-3.736454,-0.8723409
-5.726497,-3.539518,1.066257
-6.040202,-3.733417,-0.6212461
-5.185905,-3.204131,1.184924
-6.054571,-3.739379,-0.3729461
-5.183498,-3.200143,1.406394
-6.07007,-3.746027,-0.1245055
-5.187363,-3.20003,1.633148
-5.97942,-3.678564,-1.881097
-6.07765,-3.737534,0.1245404
-5.983183,-3.678001,-1.621447
-6.080057,-3.736089,0.3739928
-6.001629,-3.687897,-1.369245
-6.103232,-3.748863,0.6266498
-6.031565,-3.703393,-1.121009
-6.124478,-3.75897,0.8823341
-6.035458,-3.70288,-0.8694159
-5.735448,-3.517443,1.065632
-6.058291,-3.715436,-0.6217691
-5.230533,-3.206532,1.192556
-6.053964,-3.709873,-0.3721087
-5.221224,-3.198318,1.413592
-6.076288,-3.720637,-0.1243659
-5.234751,-3.20409,1.644536
-5.979032,-3.649619,-1.876956
-6.083831,-3.71213,0.1244007
-5.995986,-3.657093,-1.621447
-6.077712,-3.705487,0.3730507
-5.992674,-3.653641,-1.364284
-6.095865,-3.715093,0.624558
-6.015778,-3.664845,-1.115691
-6.125695,-3.73034,0.8806279
-6.038172,-3.675598,-0.8679535
-5.737567,-3.49124,1.063754
-6.045693,-3.678731,-0.6191544
-5.2635,-3.201515,1.197517
-6.058343,-3.683532,-0.3715853
-5.263997,-3.199303,1.422141
-6.073858,-3.690059,-0.1240517
-5.278928,-3.205855,1.654889
-5.966949,-3.613713,-1.869191
-6.076225,-3.678443,0.1239819
-5.995377,-3.628071,-1.617848
-6.094029,-3.686315,0.3732601
-5.993633,-3.625585,-1.361613
-6.101976,-3.689669,0.6238608
-6.025152,-3.641781,-1.115065
-6.114892,-3.694564,0.8772156
-6.044168,-3.650394,-0.8669786
-5.75141,-3.472213,1.064067
-6.036324,-3.64422,-0.6168883
-5.30658,-3.202397,1.204768
-6.062613,-3.657202,-0.371062
-5.303504,-3.198014,1.429789
-6.071287,-3.659545,-0.1237376
-5.308288,-3.198375,1.660583
-5.964624,-3.583907,-1.864532
-6.065027,-3.642797,0.1234932
-5.99631,-3.600098,-1.614699
-6.082884,-3.650632,0.3717947
-6.00457,-3.603631,-1.361231
-6.092607,-3.655023,0.6215947
-6.00564,-3.601423,-1.10912
-6.120941,-3.669114,0.8762407
-6.04836,-3.624171,-0.8657599
-5.761801,-3.451099,1.063754
-6.035334,-3.614935,-0.6154938
-5.339623,-3.196965,1.209729
-6.068487,-3.631915,-0.3706433
-5.343063,-3.196491,1.437437
-6.082308,-3.637304,-0.1237027
-5.345951,-3.195686,1.668865
-5.967141,-3.557132,-1.861427
-6.065681,-3.614439,0.1232489
-5.97703,-3.560197,-1.606151
-6.078428,-3.61916,0.370748
