poinew_1,poinew_2,poinew_3
3.149647,5.256431,-1.641948
15.09183,25.17671,0.5123678
3.58493,5.978139,-1.6093
9.29551,15.49483,0.9469669
4.156049,6.92778,-1.570358
8.822378,14.70034,1.49995
4.95183,8.247753,-1.523672
9.006752,14.99569,2.147825
6.125185,10.19402,-1.460239
7.944756,13.21707,-1.349171
15.49274,25.76389,5.843717
10.73831,17.85039,-1.091728
15.2364,25.31759,6.821866
9.479729,15.74578,-0.3208101
15.12308,25.10946,7.854123
3.160987,5.233828,-1.638325
15.22304,25.19576,0.5138338
3.603762,5.962253,-1.6084
9.037446,14.94613,0.915356
4.176145,6.906509,-1.568832
8.92004,14.74617,1.507794
4.979569,8.228725,-1.523359
15.26632,25.21762,3.61952
6.156616,10.16579,-1.459264
7.972263,13.15859,-1.346033
15.39738,25.40408,5.774262
9.559993,15.7668,-0.9663312
15.35097,25.30757,6.833563
9.520115,15.68866,-0.3203215
15.24372,25.11101,7.871205
3.178231,5.221113,-1.637807
9.544745,15.67369,0.3203215
3.627592,5.95463,-1.60975
9.253784,15.18396,0.9318942
4.199204,6.890214,-1.56845
8.992207,14.74896,1.511281
5.003118,8.202863,-1.521795
9.113291,14.93583,2.148313
6.18793,10.13746,-1.458289
15.53183,25.43525,4.720254
8.00153,13.10347,-1.343244
15.44502,25.28316,5.758997
9.596229,15.70266,-0.9644471
15.40668,25.20063,6.819166
9.589424,15.67922,-0.3208101
15.37565,25.13015,7.893981
3.190377,5.200107,-1.634701
9.612994,15.66243,0.3207752
3.642237,5.931968,-1.60705
9.336004,15.19922,0.9348249
4.227342,6.882205,-1.569977
9.088492,14.79047,1.518776
5.028615,8.1803,-1.520856
9.491893,15.43488,2.224847
6.21704,10.10565,-1.456826
15.5439,25.25639,4.697102
8.046175,13.07377,-1.34307
15.51878,25.20569,5.753654
9.648892,15.66566,-0.9642378
15.51704,25.1832,6.829064
15.57893,25.27374,-0.5182317
15.50181,25.13881,7.913651
3.214602,5.198799,-1.637807
15.60599,25.22883,0.5178129
3.653693,5.904303,-1.603001
9.520877,15.38557,0.9482229
4.257535,6.877426,-1.572266
9.077121,14.65703,1.508317
5.054021,8.157659,-1.519917
9.47982,15.29536,2.209491
6.241099,10.0698,-1.454633
15.64631,25.23492,4.702734
8.073911,13.01682,-1.340107
15.6491,25.21976,5.769301
10.91908,17.59011,-1.085029
15.64775,25.20776,6.84976
15.70485,25.2899,-0.519628
15.62995,25.15946,7.936428
3.22774,5.181551,-1.635736
15.73081,25.24314,0.5191742
3.680471,5.903729,-1.606151
9.563396,15.34035,0.9473856
4.265775,6.839946,-1.566924
9.150984,14.66742,1.512501
5.076863,8.13415,-1.518666
9.346506,14.96917,2.166837
6.269203,10.04063,-1.453414
15.78432,25.27002,4.719003
8.104367,12.96969,-1.338015
15.8159,25.30091,5.79983
10.98371,17.56397,-1.085657
15.80564,25.2747,6.882153
15.82469,25.29531,-0.5208147
15.75325,25.17137,7.956615
3.24285,5.167547,-1.634701
15.85377,25.25349,0.5204657
3.700027,5.891493,-1.606151
9.151492,14.56614,0.9015393
4.289477,6.827426,-1.567305
9.354368,14.88327,1.53795
5.10591,8.120615,-1.519292
9.370725,14.89777,2.160987
6.297873,10.0086,-1.451952
15.94189,25.3251,4.739652
8.13684,12.9211,-1.335923
15.94678,25.32309,5.817003
11.03338,17.51393,-1.08482
15.93846,25.29026,6.901498
15.96407,25.32113,-0.5224901
15.87916,25.17668,7.975768
3.259706,5.152359,-1.633666
15.98353,25.2639,0.521827
3.719526,5.876895,-1.605701
9.243954,14.59992,0.9056215
4.311325,6.806679,-1.56616
9.513361,15.01382,1.555033
5.127177,8.0885,-1.516789
9.474751,14.94712,2.17293
6.325332,9.974817,-1.450245
16.0831,25.3527,4.755295
8.172289,12.87747,-1.334354
16.07739,25.32413,5.830741
11.09321,17.46663,-1.084401
16.07493,25.30076,6.920394
16.08883,25.32263,-0.5236769
16.01255,25.19283,7.998544
3.279745,5.144209,-1.634701
16.16849,25.35014,0.5248287
