poinew_1,poinew_2,poinew_3
5.613621,-2.589103,-1.656442
6.547478,-3.0212,0.1258668
6.081111,-2.807292,-1.546314
6.53716,-3.017823,0.3773423
6.648136,-3.070462,-1.423435
6.52017,-3.012742,0.6283929
6.614591,-3.057771,-1.154174
6.511457,-3.011474,0.8808717
6.615424,-3.060959,-0.8950085
6.505957,-3.010309,1.135401
6.584963,-3.048261,-0.6348424
6.497053,-3.008943,1.391761
6.589118,-3.052977,-0.3805871
6.492179,-3.009438,1.652041
6.571222,-3.046079,-0.1264252
5.785195,-2.682944,1.708723
5.569521,-2.592378,-1.646089
6.5483,-3.047959,0.1260762
6.070001,-2.826619,-1.545864
6.526587,-3.040624,0.3773423
6.648053,-3.098625,-1.425725
6.529477,-3.044745,0.6303103
6.620527,-3.087203,-1.156989
6.515827,-3.039765,0.8828216
6.607036,-3.083719,-0.8952522
6.504359,-3.037179,1.136966
6.590529,-3.078818,-0.6364112
6.511942,-3.042105,1.397104
6.589814,-3.079885,-0.3812152
6.475102,-3.027649,1.650241
6.569606,-3.073235,-0.1265998
5.635818,-2.637611,1.667312
4.391008,-2.061573,-1.299789
6.54486,-3.074198,0.1262158
6.526777,-3.068486,0.3779703
6.628858,-3.116478,-1.423817
6.526556,-3.069773,0.6310076
6.618647,-3.114499,-1.158554
6.526729,-3.072637,0.8857464
6.603415,-3.110147,-0.8962272
6.502652,-3.064075,1.13853
6.592899,-3.1066,-0.6376314
6.510162,-3.069003,1.399012
6.586248,-3.106277,-0.3816338
6.475069,-3.055222,1.65294
6.566072,-3.099563,-0.1267394
5.556703,-2.624269,1.646607
4.347122,-2.059519,-1.288919
6.555774,-3.107304,0.1266347
4.375596,-2.074879,-1.118007
6.532266,-3.098954,0.3789124
4.354608,-2.065857,-0.9368722
6.517601,-3.09339,0.6311819
6.521342,-3.097956,0.8864776
6.615825,-3.144256,-0.8993958
6.499053,-3.090148,1.139782
6.585614,-3.131306,-0.63798
6.504728,-3.094239,1.400156
6.5934,-3.13783,-0.3826805
6.462605,-3.076968,1.65249
6.56785,-3.128483,-0.1269837
5.50391,-2.622872,1.633666
4.320735,-2.065515,-1.283225
6.544888,-3.130168,0.1266347
4.345475,-2.079206,-1.112158
6.537623,-3.129499,0.3798544
4.342058,-2.078502,-0.9357274
6.521138,-3.123007,0.6325763
4.344979,-2.081765,-0.7630874
6.526599,-3.128423,0.8886713
4.360249,-2.090953,-0.5937475
6.506036,-3.12136,1.14291
6.497428,-3.118625,1.40092
6.587808,-3.16342,-0.3829946
6.455338,-3.101196,1.65339
6.569506,-3.157454,-0.1272281
5.4599,-2.625325,1.623313
4.302696,-2.0763,-1.280119
6.548329,-3.159948,0.1269139
4.311866,-2.081653,-1.105409
6.542846,-3.160118,0.3807965
4.323804,-2.089277,-0.9334376
6.527586,-3.155558,0.6343195
4.319536,-2.089075,-0.7599587
