poinew_1,poinew_2,poinew_3
-3.491093,-2.413744,-1.137251
-3.52859,-2.43876,0.07487082
-3.493604,-2.413677,-0.9803367
-3.525141,-2.434558,0.2245213
-3.492586,-2.412074,-0.8250582
-3.548122,-2.449515,0.37721
-3.505244,-2.419008,-0.6745455
-3.552319,-2.450582,0.5298879
-3.511892,-2.421788,-0.5237945
-3.548796,-2.446322,0.6826801
-3.52565,-2.429461,-0.3745954
-3.579173,-2.466342,0.8449022
-3.533047,-2.433648,-0.2248353
-3.563198,-2.453499,0.9987826
-3.536561,-2.434248,-0.07494063
-3.57932,-2.462759,1.164168
-3.50629,-2.405303,-1.139322
-3.546976,-2.433214,0.07508025
-3.522901,-2.415795,-0.9861854
-3.548444,-2.432401,0.2254633
-3.519218,-2.411463,-0.8292559
-3.557076,-2.436494,0.37721
-3.527125,-2.415074,-0.6770484
-3.578869,-2.450504,0.5325691
-3.538344,-2.421848,-0.5264756
-3.568726,-2.441728,0.6848702
-3.542331,-2.422763,-0.3754669
-3.59143,-2.455423,0.8456655
-3.558433,-2.431951,-0.225882
-3.591475,-2.453614,1.004182
-3.556594,-2.429784,-0.07518496
-3.591086,-2.452429,1.165203
-3.535423,-2.407184,-1.146051
-3.565788,-2.426949,0.07528968
-3.539788,-2.408347,-0.9884349
-3.580032,-2.435728,0.2269287
-3.550341,-2.414622,-0.8345985
-3.580389,-2.434144,0.3787788
-3.551872,-2.413849,-0.6801771
-3.596037,-2.442946,0.5337878
-3.566903,-2.422246,-0.5294005
-3.591935,-2.439245,0.687686
-3.55901,-2.415977,-0.3763385
-3.612977,-2.45169,0.8487185
-3.586735,-2.43297,-0.2271381
-3.61776,-2.453093,1.00913
-3.584915,-2.430822,-0.07560383
-3.618814,-2.452886,1.171415
-6.807498,-4.600364,-2.201515
-3.597013,-2.430786,0.07577834
-8.198429,-5.538242,-2.284153
-3.606719,-2.435512,0.2280801
-10.19296,-6.880416,-2.390455
-3.611986,-2.437233,0.3812192
-12.88852,-8.696689,-2.462592
-3.617284,-2.439889,0.5357377
-12.9171,-8.709416,-1.912861
-3.63155,-2.447667,0.6936305
-12.94781,-8.723544,-1.365905
-3.650394,-2.459441,0.8555876
-12.97269,-8.737024,-0.8196858
-3.645273,-2.454142,1.014529
-3.628217,-2.441739,-0.07633682
-3.656206,-2.459649,1.180732
-6.822716,-4.577765,-2.201515
-13.04017,-8.746119,0.2740726
-8.219331,-5.510674,-2.284603
-11.45615,-7.677914,0.7227596
-10.21898,-6.848763,-2.391218
-8.714931,-5.838546,0.9177499
-12.90238,-8.640652,-2.459463
-7.014018,-4.695477,1.036377
-12.92928,-8.65213,-1.91018
-5.879612,-3.933085,1.120384
-12.96162,-8.667222,-1.364162
-3.696492,-2.471785,0.8643648
-12.98651,-8.680589,-0.8186392
-13.02201,-8.697745,-0.2733396
-6.839447,-4.552729,-2.201515
-13.03899,-8.679497,0.2734094
-8.253118,-5.491667,-2.288652
-11.4729,-7.631241,0.7221316
-10.23911,-6.808004,-2.390074
-8.736273,-5.806564,0.9177499
-12.91093,-8.578003,-2.455083
-7.046899,-4.68195,1.038814
-12.94452,-8.597058,-1.907987
-5.891659,-3.911445,1.120071
-12.97187,-8.608705,-1.36207
-4.82782,-3.202739,1.126155
-13.00325,-8.622997,-0.817697
-13.03063,-8.637874,-0.2728858
-6.848851,-4.524566,-2.199444
-13.04568,-8.615116,0.2728858
-8.276442,-5.46353,-2.289552
-11.49947,-7.591148,0.7221316
-10.26773,-6.775462,-2.391218
-8.749836,-5.771645,0.9170527
-12.90451,-8.50896,-2.4482
-7.060698,-4.653905,1.038327
-12.94279,-8.527715,-1.903112
-5.905276,-3.890856,1.120071
-12.9486,-8.528302,-1.356492
-4.83569,-3.183709,1.125391
-12.99657,-8.553399,-0.8153943
-4.641497,-3.053534,1.282671
-13.02061,-8.565955,-0.2720481
-4.608256,-3.030514,1.477857
-6.867835,-4.502749,-2.20048
-13.03739,-8.547686,0.2721179
-8.302664,-5.441395,-2.291801
-11.5259,-7.550959,0.7221316
-10.30117,-6.746033,-2.393508
-8.769929,-5.741067,0.9170527
-12.88638,-8.435825,-2.439439
-7.079413,-4.632639,1.038814
-12.93112,-8.458669,-1.897262
-5.922129,-3.872381,1.120697
-12.95994,-8.47106,-1.354575
-4.8265,-3.154766,1.120812
-12.98307,-8.482942,-0.8127775
-4.649965,-3.03706,1.282221
-13.01861,-8.499684,-0.2713849
-4.644691,-3.031303,1.486139
-6.892442,-4.486272,-2.203585
-13.03195,-8.479222,0.2713849
-8.306904,-5.402817,-2.287752
-11.56223,-7.517211,0.7227596
-10.32842,-6.715046,-2.394653
-8.788919,-5.711953,0.9170527
-12.88593,-8.371424,-2.433808
-7.088882,-4.603574,1.037839
-12.9356,-8.397265,-1.893606
-5.925668,-3.845234,1.118819
-12.95955,-8.409599,-1.351611
-4.821013,-3.127215,1.116996
