poinew_1,poinew_2,poinew_3
3.473505,5.038896,-1.639878
17.51201,25.3946,0.5384417
3.954918,5.732977,-1.60795
10.16779,14.73355,0.9381744
4.594227,6.657227,-1.572266
10.09349,14.62043,1.554336
5.44328,7.881646,-1.517102
9.835934,14.23673,2.12467
6.690622,9.680529,-1.444883
17.54988,25.38307,4.887639
8.593303,12.42883,-1.321978
17.54931,25.37282,5.996746
11.66199,16.85464,-1.074143
17.53596,25.33457,7.113402
17.35468,25.06336,-0.5321239
17.47964,25.23441,8.225269
3.497686,5.03626,-1.642983
17.65645,25.41379,0.540152
3.97379,5.717539,-1.6075
10.18039,14.64221,0.9346157
4.612955,6.6347,-1.57074
10.12172,14.5524,1.550849
5.473009,7.865843,-1.517727
9.869698,14.1795,2.121258
6.716435,9.64571,-1.443177
17.69029,25.39623,4.902031
8.634349,12.39549,-1.32163
17.6939,25.39194,6.015826
11.70249,16.78761,-1.072469
17.68,25.35314,7.135898
17.44207,25.00262,-0.5321239
17.62069,25.24928,8.250116
3.506381,5.011359,-1.638842
17.79781,25.42735,0.5417576
3.993725,5.703632,-1.6075
10.08591,14.39884,0.9213222
4.631577,6.612129,-1.569213
10.03753,14.32444,1.53028
5.49023,7.832132,-1.514911
10.06958,14.3595,2.153431
6.744362,9.614082,-1.441958
17.82764,25.40385,4.915484
8.662689,12.34407,-1.319364
17.82981,25.3975,6.031854
11.75183,16.73358,-1.071631
17.81993,25.36462,7.156593
17.46716,24.85324,-0.530239
17.75872,25.25874,8.27341
3.523853,4.999088,-1.638842
17.93256,25.43044,0.5431538
4.013609,5.689658,-1.6075
10.19484,14.44676,0.9266605
4.652367,6.592712,-1.56845
10.11046,14.32187,1.533767
5.50386,7.793558,-1.511157
10.21012,14.45235,2.172687
6.772154,9.582375,-1.44074
17.97322,25.42212,4.931128
8.694221,12.29749,-1.317621
17.96936,25.40725,6.049027
11.79171,16.66637,-1.069956
17.96577,25.38339,7.179538
17.53992,24.77254,-0.5298201
17.89927,25.27068,8.297739
3.539047,4.983605,-1.637807
18.07681,25.44594,0.5448292
4.025545,5.664493,-1.604351
10.28224,14.46318,0.93001
4.682178,6.586031,-1.57074
10.19965,14.34169,1.539693
5.528742,7.771077,-1.510531
10.25936,14.415,2.172443
6.7975,9.547359,-1.439033
18.11571,25.43484,4.945833
8.732473,12.26058,-1.316923
18.11718,25.42751,6.068871
11.83359,16.60234,-1.068491
18.10406,25.39033,7.199334
17.61468,24.69488,-0.5294711
18.04459,25.28826,8.324139
3.559792,4.975936,-1.63936
18.22486,25.46562,0.5466094
4.049832,5.656743,-1.606151
10.3722,14.48241,0.9335689
4.703995,6.568052,-1.570358
10.29374,14.36755,1.546317
5.553536,7.748519,-1.509906
18.12886,25.28483,3.820117
6.818056,9.50583,-1.436352
18.23434,25.41318,4.953967
8.770576,12.22354,-1.316226
18.22414,25.38964,6.074977
11.87516,16.53822,-1.067026
18.20167,25.33964,7.202932
17.67276,24.59427,-0.5286334
18.18687,25.30041,8.348986
3.571493,4.955643,-1.636772
18.37445,25.48621,0.5484244
4.064992,5.636251,-1.604351
10.45425,14.48984,0.936395
4.706218,6.522933,-1.563489
10.30418,14.2766,1.540391
5.580547,7.729088,-1.509906
18.27165,25.29703,3.831573
6.847712,9.477144,-1.435621
18.3669,25.41021,4.965856
8.801517,12.17671,-1.314483
18.36328,25.39586,6.091768
11.6191,16.06297,-1.038974
18.34256,25.34858,7.223629
17.69519,24.44496,-0.5267485
18.33627,25.32126,8.376938
3.586499,4.94002,-1.635736
18.47976,25.44456,0.5489131
4.08235,5.618875,-1.603451
10.51768,14.47104,0.9375464
4.722032,6.496937,-1.561199
10.23679,14.0794,1.522959
5.604006,7.70477,-1.508967
18.41706,25.31175,3.843516
6.881917,9.45479,-1.435865
18.50432,25.41302,4.978997
8.825201,12.12014,-1.311694
18.49575,25.39191,6.10627
11.65393,15.99326,-1.037089
18.49293,25.36942,7.247923
17.77571,24.37657,-0.5266089
18.45869,25.30393,8.392467
3.606003,4.930588,-1.636772
18.6039,25.42831,0.5499603
4.107692,5.612454,-1.605701
18.61042,25.42794,1.651409
4.750483,6.488334,-1.563107
