poinew_1,poinew_2,poinew_3
5.326616,2.673187,-1.596914
12.53153,6.286277,0.2447176
6.002992,3.010006,-1.550363
12.52917,6.279612,0.7344829
6.899477,3.458013,-1.50014
12.49437,6.259449,1.222621
8.018964,4.015598,-1.420425
12.47564,6.244612,1.712996
9.593659,4.799964,-1.317164
12.41322,6.207949,2.198217
12.05681,6.029707,-1.179392
12.43646,6.216857,2.702619
12.6208,6.306265,-0.7394024
12.43907,6.212737,3.210052
12.60083,6.290784,-0.2458346
12.39564,6.18565,3.711983
5.330726,2.651997,-1.595361
12.58921,6.2603,0.2454157
6.006482,2.985562,-1.548563
12.5689,6.244729,0.7355296
6.911504,3.433909,-1.50014
12.53934,6.227315,1.224887
8.032933,3.98758,-1.420425
12.50981,6.207205,1.714702
9.590795,4.756742,-1.314483
12.45074,6.172474,2.201033
12.07957,5.988467,-1.179566
12.48271,6.185615,2.707961
12.65348,6.267488,-0.7400305
12.47116,6.174463,3.212751
12.66214,6.266277,-0.2466025
12.4414,6.154332,3.71923
5.346882,2.636789,-1.597431
12.63969,6.230466,0.2459742
6.023858,2.968027,-1.550363
12.61821,6.217141,0.7372043
6.904076,3.400219,-1.495943
12.5896,6.197588,1.227676
8.05389,3.963009,-1.421677
12.5599,6.177514,1.718602
9.610905,4.724984,-1.31497
12.48178,6.136384,2.20291
12.10934,5.950666,-1.180437
12.53594,6.157581,2.714831
12.70397,6.237362,-0.7417052
12.50838,6.138628,3.2168
12.68285,6.224256,-0.2466025
12.48949,6.12665,3.727512
5.335224,2.607932,-1.59122
12.68004,6.19818,0.2463582
6.037169,2.949744,-1.551262
12.66137,6.183571,0.7384604
6.921193,3.378688,-1.497087
12.61833,6.157096,1.228373
8.068764,3.937144,-1.421989
12.61065,6.150626,1.722745
9.633657,4.696569,-1.315945
12.52443,6.103163,2.206665
12.12646,5.906612,-1.180089
12.58453,6.129735,2.720936
12.74613,6.205693,-0.7429613
12.56371,6.114167,3.225798
12.74047,6.197437,-0.2473006
12.53165,6.09315,3.733724
5.343844,2.590224,-1.59122
12.72319,6.16434,0.246777
6.035152,2.922705,-1.548113
12.72242,6.158484,0.7407632
6.941196,3.359993,-1.498996
12.66378,6.12737,1.230813
8.070011,3.902932,-1.419799
12.64991,6.115212,1.725183
9.657141,4.666369,-1.31692
12.56522,6.068854,2.210106
12.14777,5.86723,-1.180263
12.6306,6.097721,2.726279
12.79649,6.175054,-0.7446361
12.60955,6.082124,3.232097
12.78004,6.161614,-0.2476496
12.57198,6.058603,3.739418
5.354595,2.57239,-1.591737
12.76627,6.130274,0.2471959
6.041803,2.899935,-1.547213
12.76185,6.122674,0.7418099
6.965274,3.341686,-1.501667
12.71384,6.096909,1.233602
8.083585,3.87474,-1.419799
12.69267,6.081307,1.728107
9.671582,4.631771,-1.316676
12.61484,6.038606,2.215112
12.17537,5.828235,-1.18096
12.66244,6.058676,2.728569
12.83599,6.138963,-0.7456828
12.65883,6.051522,3.239295
12.82673,6.129033,-0.2481383
12.62444,6.029665,3.748735
5.363541,2.553684,-1.591737
12.81467,6.098566,0.2477195
6.057168,2.881341,-1.548563
12.80479,6.088377,0.743066
6.953847,3.306391,-1.496706
12.77103,6.069599,1.237089
8.100629,3.848197,-1.420425
12.73534,6.047179,1.731032
9.682309,4.595431,-1.315945
12.65726,6.004698,2.218867
12.19563,5.785701,-1.18096
12.71189,6.027894,2.734675
12.8826,6.106098,-0.7471482
12.69749,6.015643,3.243794
12.88058,6.099624,-0.2487666
12.66985,5.997135,3.755982
5.382905,2.539891,-1.594843
12.86663,6.068295,0.2483128
6.068951,2.861012,-1.549013
12.8621,6.060672,0.7451594
6.95469,3.277077,-1.494416
12.82819,6.041959,1.240575
8.119373,3.822423,-1.421364
12.77792,6.012833,1.733957
9.696496,4.560758,-1.315701
12.6978,5.96972,2.222308
12.20494,5.738007,-1.179914
12.76129,5.996847,2.740781
12.94,6.078071,-0.7492417
12.73958,5.981219,3.249193
12.92351,6.064822,-0.2491855
12.71694,5.965175,3.763747
5.374238,2.512904,-1.589667
12.91491,6.036048,0.2488364
6.082433,2.841458,-1.549913
12.89765,6.022501,0.7459968
6.978539,3.258597,-1.497087
12.85281,5.998831,1.240923
8.127297,3.79155,-1.420425
12.83121,5.983296,1.738344
9.714156,4.527724,-1.315945
12.74363,5.937043,2.226688
12.18697,5.677701,-1.176254
12.81062,5.965528,2.746886
12.98286,6.042982,-0.7504977
12.79925,5.954801,3.259091
12.95911,6.026422,-0.2494647
12.75346,5.928073,3.768405
5.384729,2.494943,-1.590184
12.95404,5.999331,0.2491855
6.094084,2.821026,-1.550363
12.94397,5.989188,0.7474622
6.988088,3.233394,-1.496706
12.89899,5.965635,1.243364
8.136897,3.761497,-1.419799
12.87364,5.948465,1.741269
9.737111,4.497115,-1.31692
12.79477,5.906594,2.232007
12.2031,5.633453,-1.175905
12.84206,5.925713,2.749176
13.02927,6.009334,-0.7519631
12.85182,5.924769,3.267189
13.03091,6.004584,-0.250442
12.8039,5.897261,3.777205
5.396918,2.477742,-1.59122
13.0058,5.968257,0.2497788
6.095037,2.795675,-1.548113
12.98555,5.95622,0.7487183
7.004687,3.211435,-1.497851
12.95596,5.937176,1.24685
8.149977,3.733073,-1.419799
12.91238,5.911752,1.743707
9.761774,4.467231,-1.318139
12.84662,5.878932,2.237639
12.18645,5.57425,-1.172419
12.8948,5.89554,2.756045
13.06834,5.972114,-0.7530098
12.89369,5.88959,3.272588
13.06895,5.969645,-0.2507911
12.85326,5.868412,3.786005
5.410809,2.461289,-1.592772
13.05282,5.937518,0.2503024
6.102499,2.774642,-1.547663
13.03899,5.925727,0.7506024
7.014068,3.18615,-1.497469
13.00926,5.906745,1.249988
8.167706,3.708478,-1.420738
12.97168,5.886945,1.749069
9.769303,4.431551,-1.317164
12.89225,5.845476,2.242019
12.18043,5.520159,-1.169979
12.9572,5.872193,2.765204
13.12081,5.943582,-0.7548939
