poinew_1,poinew_2,poinew_3
-1.032035,-0.1649359,-0.2800422
-17.51947,-2.796759,0.3096755
-10.30339,-1.642957,-2.408776
-17.56024,-2.796983,0.9318942
-12.79036,-2.03724,-2.517534
-17.61433,-2.802446,1.560436
-14.89703,-2.367454,-2.389067
-17.67627,-2.80597,2.197548
-14.82212,-2.350249,-1.842665
-21.49479,-3.40444,3.446877
-14.96754,-2.370625,-1.325813
-21.55933,-3.410805,4.242829
-14.75441,-2.331593,-0.7828413
-22.00362,-3.473222,5.142831
-14.88977,-2.347653,-0.2631125
-19.19399,-3.022862,5.206404
-1.019244,-0.1592449,-0.2764187
-17.59433,-2.745763,0.3108274
-10.31483,-1.607884,-2.410126
-21.50107,-3.34776,1.140401
-12.79157,-1.991674,-2.516389
-21.60279,-3.359732,1.91272
-14.87593,-2.31089,-2.384374
-21.75435,-3.375531,2.703062
-14.85574,-2.302444,-1.845833
-22.39281,-3.466589,3.58892
-15.00723,-2.323241,-1.328602
-22.48299,-3.476538,4.422189
-14.82365,-2.289523,-0.7860861
-20.13587,-3.106403,4.703727
-14.89589,-2.295362,-0.2630776
-19.60539,-3.017558,5.315108
-1.021703,-0.1559777,-0.2769364
-21.31039,-3.249531,0.3762739
-10.32616,-1.572749,-2.411475
-21.82066,-3.319546,1.156729
-12.80039,-1.947306,-2.516771
-19.99523,-3.038272,1.769436
-14.81555,-2.248578,-2.373424
-20.03885,-3.037749,2.488572
-14.87742,-2.252654,-1.847539
-20.04535,-3.031577,3.210974
-14.94827,-2.260715,-1.322675
-20.06845,-3.031484,3.945167
-14.87302,-2.244022,-0.7882842
-20.09649,-3.02855,4.692029
-14.88009,-2.239776,-0.2626587
-20.03418,-3.012003,5.428471
-1.029884,-0.15355,-0.279007
-19.91137,-2.965117,0.3513868
-10.3181,-1.534687,-2.408326
-19.94346,-2.962776,1.056663
-12.79546,-1.900878,-2.514481
-19.95644,-2.961151,1.765078
-14.79595,-2.192794,-2.369044
-19.99239,-2.959347,2.481504
-15.08746,-2.230615,-1.872645
-20.0304,-2.957835,3.206907
-14.83781,-2.191059,-1.312217
-20.07308,-2.960553,3.944022
-14.92819,-2.199081,-0.7907964
-20.11272,-2.959232,4.693378
-14.92738,-2.193635,-0.2633568
-20.14587,-2.956925,5.455906
-1.032326,-0.150232,-0.2795246
-19.89191,-2.891281,0.3508632
-10.32725,-1.499223,-2.409226
-19.92403,-2.888848,1.055093
-12.80396,-1.856486,-2.514863
-19.96272,-2.8909,1.764729
-14.86216,-2.149619,-2.37843
-20.00259,-2.889547,2.481504
-14.82402,-2.138817,-1.839009
-20.04647,-2.888738,3.207845
-14.86509,-2.14209,-1.31396
-20.11633,-2.895226,3.95051
-14.94368,-2.148095,-0.7912151
-20.15958,-2.894264,4.701927
-14.98443,-2.148615,-0.2642294
-20.24021,-2.898635,5.478682
-1.036669,-0.1471707,-0.2805599
-19.91179,-2.823235,0.3510377
-10.33821,-1.463982,-2.410576
-19.94784,-2.82124,1.055826
-12.77343,-1.806557,-2.507612
-20.0003,-2.8251,1.76717
-15.13559,-2.135252,-2.42098
-20.05777,-2.826077,2.48711
-14.78815,-2.080972,-1.833646
-20.10729,-2.825897,3.21598
-14.96323,-2.102946,-1.321978
-24.87015,-3.490848,4.881658
-14.9056,-2.089541,-0.7888076
-21.47805,-3.007078,5.00696
-15.03541,-2.102388,-0.2649973
-21.63925,-3.021942,5.854487
-1.035263,-0.1432865,-0.2800422
-19.96114,-2.759189,0.3517358
-10.3394,-1.427353,-2.409676
-20.01644,-2.763268,1.058966
-12.76799,-1.760349,-2.505322
-24.45694,-3.36758,2.159894
-15.41889,-2.12035,-2.465095
-24.7953,-3.405352,3.073058
