poinew_1,poinew_2,poinew_3
-0.1558795,-1.716147,-0.4617332
-0.1993612,-2.190612,0.03839529
-0.1566078,-1.71751,-0.3981634
-0.5380466,-5.889358,0.3099336
-0.1514675,-1.657935,-0.3236121
-0.5388491,-5.886809,0.5171822
-0.1567736,-1.709429,-0.2718831
-0.5429195,-5.90855,0.728535
-0.1628756,-1.769176,-0.2181461
-0.5435845,-5.893212,0.9373554
-0.1791564,-1.942304,-0.1706509
-0.5483168,-5.933194,1.158211
-0.1966624,-2.123988,-0.1117896
-0.5437987,-5.861975,1.359154
-0.2041217,-2.196199,-0.03850001
-0.4755578,-5.106972,1.374329
-0.1596915,-1.692513,-0.4555216
-0.2056896,-2.175967,0.03815096
-0.1829962,-1.932299,-0.4481025
-0.5584118,-5.885455,0.3098289
-0.159479,-1.68085,-0.3281915
-0.559961,-5.890842,0.5177051
-0.1591813,-1.671508,-0.2659386
-0.5635403,-5.906619,0.728535
-0.1690505,-1.768597,-0.2181461
-0.565659,-5.90701,0.9398584
-0.1882143,-1.965467,-0.1727427
-0.5684612,-5.925382,1.157066
-0.2061772,-2.145157,-0.112941
-0.563884,-5.856161,1.358254
-0.2160106,-2.239263,-0.03926791
-0.4930094,-5.101436,1.373294
-0.1714319,-1.751548,-0.4715683
-0.2138691,-2.181206,0.03825568
-0.172595,-1.757102,-0.4076113
-0.5793439,-5.887446,0.3100382
-0.1670757,-1.697868,-0.3316261
-0.5820837,-5.904715,0.5190996
-0.1646268,-1.66701,-0.2653129
-0.5837649,-5.900665,0.7280475
-0.1756144,-1.771947,-0.2186336
-0.5866646,-5.908931,0.9404841
-0.1954675,-1.968763,-0.1730913
-0.5881705,-5.913594,1.155158
-0.2065351,-2.072877,-0.1091728
-0.5839356,-5.850279,1.357355
-0.2373552,-2.3738,-0.04164144
-0.5102363,-5.093917,1.371741
-0.1703342,-1.679824,-0.4524157
-0.6017991,-5.924608,0.1039465
-0.1720202,-1.690572,-0.3923146
-0.5996889,-5.8834,0.3099336
-0.1733996,-1.70118,-0.3323893
-0.6026909,-5.902647,0.5190996
-0.1700428,-1.662495,-0.2646872
-0.6047626,-5.902541,0.728535
-0.1799745,-1.753551,-0.21644
-0.6076913,-5.910777,0.9411098
-0.2027461,-1.972033,-0.1734399
-0.6106188,-5.92908,1.158592
-0.2117202,-2.052277,-0.1081261
-0.6027508,-5.832698,1.353755
-0.2472868,-2.38887,-0.04192068
-0.5286121,-5.097869,1.373294
-0.1761967,-1.67922,-0.4524157
-0.6245673,-5.942358,0.1042956
-0.1781242,-1.691899,-0.3927645
-0.6198028,-5.877299,0.3097242
-0.1816014,-1.722041,-0.3365871
-0.6237108,-5.90447,0.5194482
-0.1779235,-1.681536,-0.2678159
-0.6270359,-5.916186,0.7304849
-0.1867232,-1.758834,-0.2171712
-0.6283202,-5.90862,0.9411098
-0.2184773,-2.054524,-0.180761
-0.6323506,-5.936674,1.1605
-0.2271463,-2.128978,-0.1122083
-0.6228995,-5.828621,1.353306
-0.2558372,-2.38998,-0.04195558
-0.5459914,-5.092151,1.372259
-0.1799742,-1.659389,-0.4472393
-0.6444418,-5.93219,0.104156
-0.1833966,-1.685456,-0.3914149
-0.6424794,-5.894954,0.3107709
-0.1908023,-1.750672,-0.3423114
-0.6430196,-5.890373,0.5184023
-0.2001099,-1.830144,-0.2915939
-0.6466036,-5.904095,0.7292662
-0.2019525,-1.841048,-0.2274082
-0.6493729,-5.910317,0.9417356
-0.2232541,-2.031964,-0.1788436
-0.6539295,-5.942236,1.162027
-0.2304189,-2.090453,-0.1102195
-0.6432416,-5.826411,1.353306
-0.2630791,-2.379134,-0.04178106
-0.5622745,-5.076774,1.368635
-0.1870555,-1.670269,-0.4503452
-0.6653681,-5.931891,0.1041909
-0.1914545,-1.704171,-0.3959139
-0.6619356,-5.882752,0.3102476
-0.1975705,-1.755848,-0.3434562
-0.6626846,-5.880173,0.5177051
-0.2135872,-1.892247,-0.3016057
-0.6683233,-5.911664,0.7304849
-0.2106114,-1.860056,-0.2298456
-0.6695548,-5.904089,0.9411098
-0.226978,-2.001477,-0.1762289
-0.6733378,-5.928213,1.159737
-0.2417781,-2.125357,-0.1121036
-0.6637964,-5.826066,1.353755
-0.2727423,-2.390122,-0.04199049
-0.5802119,-5.0767,1.369153
-0.1931063,-1.671525,-0.4508628
-0.6874494,-5.941451,0.1044003
-0.1944859,-1.678327,-0.3900651
-0.6826958,-5.88239,0.3103523
-0.2005296,-1.727846,-0.3381135
-0.6861968,-5.903552,0.5199711
-0.2213332,-1.901301,-0.30317
-0.6884959,-5.905352,0.7299974
-0.215261,-1.843536,-0.2278957
-0.6910771,-5.909564,0.9423613
-0.2353514,-2.012546,-0.1772748
-0.6951699,-5.935576,1.161645
-0.2443091,-2.082843,-0.1099055
-0.6836739,-5.819843,1.352856
-0.2736072,-2.325604,-0.04087353
-0.5977034,-5.072724,1.368635
-0.1987116,-1.668923,-0.4503452
-0.2602121,-2.182206,0.03836039
-0.2045024,-1.712468,-0.3981634
-0.7029887,-5.877987,0.3102476
-0.2074925,-1.734933,-0.33964
-0.7072732,-5.905077,0.5203198
-0.22491,-1.875019,-0.2991027
-0.7102885,-5.912767,0.7312161
-0.2205093,-1.832919,-0.226677
-0.7135916,-5.922805,0.9448643
-0.2418985,-2.007756,-0.1769262
-0.7151785,-5.927266,1.1605
-0.2503801,-2.072063,-0.1093822
-0.7018785,-5.800009,1.348807
-0.2824449,-2.33059,-0.04097825
-0.6147081,-5.064854,1.367082
-0.2059465,-1.679724,-0.453451
-0.7301295,-5.946431,0.1045748
-0.2159489,-1.756229,-0.4085111
-0.723746,-5.87748,0.3103523
-0.2121075,-1.722507,-0.3373503
-0.726907,-5.894663,0.5196226
-0.2316961,-1.876183,-0.2994156
-0.7301921,-5.904342,0.7304849
-0.2325178,-1.87745,-0.232283
-0.7323168,-5.904595,0.9423613
-0.2508672,-2.022717,-0.1783206
-0.7368315,-5.932527,1.162027
-0.2593372,-2.085051,-0.1101149
-0.7218786,-5.79559,1.348357
-0.2871134,-2.30181,-0.04048958
-0.6319053,-5.058844,1.366047
-0.2137428,-1.694328,-0.4575921
-0.750381,-5.939879,0.104505
-0.2201214,-1.739998,-0.4049119
-0.7439848,-5.880992,0.3106663
-0.2131843,-1.682802,-0.329718
-0.7469767,-5.888136,0.5192739
-0.2352562,-1.851848,-0.2956612
-0.751049,-5.903726,0.7307286
-0.2460074,-1.933775,-0.2393514
-0.7528912,-5.909973,0.9436128
-0.2652378,-2.079144,-0.1833757
-0.7587802,-5.939656,1.163935
-0.2716825,-2.123755,-0.1122083
