poinew_1,poinew_2,poinew_3
4.378056,4.438068,-1.670418
24.90195,25.23449,0.6188274
4.988784,5.053634,-1.639443
16.54016,16.74934,1.233663
5.766228,5.83915,-1.595163
24.87734,25.18316,3.096992
6.839698,6.921356,-1.541193
24.76149,25.04839,4.324656
8.408362,8.502818,-1.468282
24.87824,25.1489,5.602858
10.7219,10.83855,-1.333831
24.88458,25.14656,6.876756
12.69937,12.82859,-0.9460248
24.8588,25.10295,8.156276
12.25915,12.37525,-0.3040558
24.84921,25.07578,9.459318
4.38263,4.411793,-1.666277
25.09138,25.24953,0.6213406
5.003643,5.033428,-1.638543
16.47882,16.57112,1.224766
5.79073,5.823161,-1.596308
25.0719,25.20351,3.11024
6.848485,6.882042,-1.537751
24.94962,25.0631,4.342205
8.433791,8.469193,-1.467551
25.05787,25.15429,5.623507
10.75263,10.79401,-1.33296
25.05536,25.14298,6.899653
12.65666,12.69648,-0.9395352
25.05084,25.1209,8.190468
12.34889,12.3791,-0.3052077
25.03757,25.09007,9.497624
4.407567,4.406029,-1.669901
25.28121,25.26357,0.6238537
5.015669,5.010421,-1.636744
16.38393,16.36108,1.213462
5.808241,5.800139,-1.595545
17.33106,17.30084,2.142462
6.868272,6.853906,-1.536812
25.12831,25.06697,4.358048
8.457679,8.434097,-1.466576
25.25465,25.17544,5.64791
10.79307,10.75922,-1.333308
25.26258,25.17454,6.932473
12.5311,12.48308,-0.9269745
25.24608,25.14057,8.22556
12.5465,12.48969,-0.3090123
25.28521,25.16196,9.558187
4.422918,4.390618,-1.669901
16.21543,16.09137,0.3987526
5.031743,4.991511,-1.636294
16.52887,16.39099,1.219951
5.827057,5.778449,-1.595163
17.42389,17.2725,2.146472
6.892154,6.82989,-1.536812
25.3341,25.09647,4.378522
8.475786,8.393346,-1.464626
25.50521,25.24835,5.684204
10.82773,10.71868,-1.33296
25.50659,25.24087,6.975214
12.62997,12.49404,-0.9310567
25.4293,25.14683,8.256603
12.67534,12.53017,-0.3111066
25.48832,25.1876,9.601669
4.438219,4.375152,-1.669901
16.3071,16.06976,0.3996252
5.04775,4.972548,-1.635844
16.54899,16.30244,1.217439
5.841598,5.752561,-1.593637
17.24838,16.97955,2.117536
6.920179,6.809946,-1.537751
25.53336,25.11786,4.397778
8.502199,8.360928,-1.464139
25.69585,25.26889,5.707982
10.84945,10.66545,-1.331042
25.69956,25.25489,7.003835
12.82169,12.59544,-0.9419426
25.62259,25.16169,8.290796
12.60126,12.37458,-0.3082793
25.68612,25.21527,9.644633
4.442419,4.348822,-1.665759
16.31171,15.96804,0.3984385
5.062817,4.954419,-1.635394
16.09039,15.74037,1.179653
5.864448,5.734881,-1.5944
17.32037,16.93177,2.119105
6.93425,6.778674,-1.535874
25.72299,25.1371,4.416058
8.524198,8.32714,-1.463163
25.88849,25.28116,5.731134
10.86808,10.60942,-1.328776
25.89977,25.28335,7.03551
13.17499,12.85695,-0.9647611
25.81749,25.18544,8.326789
12.62004,12.30678,-0.3076859
25.87634,25.22525,9.682939
4.462357,4.339453,-1.66783
16.26842,15.81482,0.39603
5.07589,4.932641,-1.634045
16.16529,15.7036,1.181118
5.876395,5.708562,-1.592492
17.70659,17.19488,2.159371
6.949365,6.746173,-1.533997
25.9217,25.15499,4.43507
8.558914,8.30286,-1.464139
26.09853,25.30891,5.75804
10.89891,10.56916,-1.328254
26.08654,25.28845,7.062223
13.25135,12.84146,-0.9670639
26.01862,25.205,8.36323
12.6974,12.29605,-0.3085237
26.06557,25.23285,9.720726
4.47331,4.319823,-1.666277
16.34078,15.77461,0.3964489
5.079053,4.901361,-1.629545
16.30626,15.73027,1.187398
5.899113,5.690739,-1.593255
17.68476,17.05414,2.149435
6.971447,6.720504,-1.533684
26.11799,25.16904,4.453594
