poinew_1,poinew_2,poinew_3
-3.409565,5.749216,-1.791028
-3.384484,5.709194,0.1158491
-3.413505,5.760441,-1.545864
-3.376334,5.699981,0.3471968
-3.413903,5.763405,-1.302081
-3.367109,5.686671,0.5781912
-3.401767,5.747492,-1.05781
-3.363918,5.685807,0.8111624
-3.404356,5.756449,-0.8211557
-3.3686,5.698258,1.048424
-3.396598,5.745619,-0.5839435
-3.331958,5.638521,1.273078
-3.385621,5.731616,-0.3488715
-3.365811,5.700351,1.528317
-3.390796,5.744957,-0.1164425
-3.346449,5.67208,1.764628
-3.384577,5.752758,-1.78844
-3.360481,5.714078,0.1157095
-3.384489,5.7572,-1.541814
-3.345285,5.692791,0.3460454
-3.385805,5.761746,-1.299028
-3.345219,5.694955,0.5778425
-3.375681,5.749112,-1.055933
-3.341034,5.69238,0.8104312
-3.3752,5.752889,-0.818962
-3.337695,5.69124,1.044982
-3.37148,5.748848,-0.5830719
-3.311261,5.648425,1.272696
-3.359533,5.733061,-0.3482435
-3.338011,5.698614,1.524718
-3.363648,5.744679,-0.1161981
-3.332483,5.693732,1.767734
-3.360581,5.757864,-1.786369
-3.336482,5.718865,0.1155698
-3.362407,5.765614,-1.540915
-3.317347,5.690629,0.345208
-3.35282,5.75148,-1.294067
-3.314287,5.687661,0.5759251
-3.349628,5.750618,-1.054056
-3.314153,5.691999,0.808725
-3.352103,5.759488,-0.8182308
-3.310856,5.690903,1.042792
-3.338369,5.738194,-0.5808059
-3.284616,5.648068,1.270025
-3.338498,5.743025,-0.3481388
-3.313205,5.701806,1.522469
-3.333532,5.739093,-0.1158491
-3.305799,5.693634,1.764111
-3.331751,5.754511,-1.78171
-3.307485,5.7149,0.1152557
-3.33738,5.768883,-1.538665
-3.296464,5.700445,0.3451033
-3.328793,5.75635,-1.29254
-3.28444,5.681946,0.574182
-3.324591,5.753724,-1.052491
-3.303201,5.719002,0.8109187
-3.328999,5.765997,-0.8174996
-3.285045,5.692161,1.040915
-3.309354,5.734282,-0.579237
-3.258996,5.649295,1.267735
-3.316433,5.751184,-0.3479295
-3.284522,5.698143,1.51842
-3.299503,5.726437,-0.1153604
-3.270476,5.678355,1.755828
-3.307794,5.759407,-1.77964
-3.27955,5.712537,0.1149765
-3.307525,5.763594,-1.534166
-3.271576,5.700952,0.3444753
-3.302816,5.757717,-1.29025
-3.265579,5.695104,0.5743563
-3.293683,5.746441,-1.04905
-3.267427,5.70294,0.8070189
-3.303921,5.76897,-0.816281
-3.261244,5.694452,1.039351
-3.28041,5.730236,-0.5776682
-3.229504,5.643598,1.263919
-3.282455,5.738453,-0.3464641
-3.261711,5.704497,1.51707
-3.276523,5.730403,-0.1152208
-3.244918,5.677428,1.752205
-3.283843,5.764204,-1.777569
-3.256628,5.716432,0.1148368
-3.28068,5.760983,-1.530567
-3.246717,5.703658,0.3439519
-3.279784,5.764093,-1.289106
-3.243711,5.703004,0.5740077
-3.27168,5.75218,-1.048111
-3.237706,5.694761,0.8043377
-3.272019,5.757458,-0.8131123
-3.239397,5.702365,1.038725
-3.257437,5.736454,-0.5771453
-3.208834,5.650861,1.263156
-3.254533,5.733675,-0.345522
-3.235084,5.701722,1.513471
-3.256502,5.741805,-0.1152208
-3.222221,5.683679,1.750652
-3.257106,5.761608,-1.773428
-3.235671,5.726024,0.1148019
-3.254799,5.76222,-1.527868
-3.217949,5.699305,0.3430099
-3.256791,5.768098,-1.287579
-3.217924,5.701585,0.5727875
-3.250609,5.761846,-1.047798
-3.213907,5.699112,0.8033628
-3.238256,5.744634,-0.8097
-3.212682,5.701592,1.036535
-3.232527,5.73681,-0.5760995
-3.18427,5.653475,1.261248
-3.223722,5.725856,-0.3443706
-3.208469,5.701092,1.510321
-3.225653,5.733967,-0.1148368
-3.200469,5.691524,1.749617
-3.232251,5.764516,-1.77084
-3.209799,5.726816,0.1145925
-3.227998,5.761644,-1.524718
-3.193156,5.701788,0.3424865
-3.227045,5.762301,-1.283763
-3.192164,5.702351,0.5717417
-3.223726,5.76109,-1.045608
-3.187211,5.698168,0.8016567
-3.210435,5.742041,-0.80775
-3.181197,5.692078,1.03278
-3.204707,5.734144,-0.5747049
-3.158773,5.654272,1.258958
-3.203716,5.737073,-0.3443706
-3.182848,5.702048,1.507622
-3.195876,5.727728,-0.1144878
-3.175879,5.694224,1.747029
-3.199902,5.753816,-1.764111
-3.184929,5.729247,0.114418
-3.205029,5.767766,-1.523369
-3.165474,5.698933,0.3416491
-3.202143,5.76495,-1.281855
-3.160633,5.692556,0.5696499
-3.194009,5.755037,-1.042479
-3.162485,5.700581,0.8004379
-3.187483,5.748005,-0.8070189
-3.158434,5.697966,1.031842
-3.174045,5.726129,-0.5727875
-3.133306,5.654961,1.256668
-3.179798,5.741234,-0.3439519
-3.144993,5.68073,1.499074
-3.17102,5.730102,-0.1143133
-3.14663,5.688372,1.741852
-3.173268,5.753109,-1.760487
-3.151395,5.715813,0.1139293
-3.176409,5.763559,-1.519319
-3.145563,5.709947,0.3416491
-3.178213,5.769214,-1.280329
-3.135939,5.694828,0.5687784
-3.167234,5.754036,-1.040289
-3.139697,5.706367,0.7997067
-3.160704,5.74692,-0.8053127
-3.132817,5.698569,1.029965
-3.14828,5.726697,-0.5717417
-3.105039,5.650378,1.253234
-3.153008,5.740043,-0.3432192
-3.114828,5.672883,1.494125
-3.148114,5.735877,-0.1142085
-3.122107,5.690853,1.739264
-3.15224,5.762455,-1.75997
-3.127585,5.719761,0.1137897
-3.146923,5.757513,-1.51482
-3.120862,5.709832,0.3410211
-3.152408,5.769935,-1.278039
-3.115084,5.703992,0.5686041
-3.136716,5.745986,-1.036848
-3.113104,5.705093,0.7980005
-3.137827,5.750399,-0.8043377
-3.112955,5.707194,1.029652
-3.124454,5.730655,-0.5710444
-3.086237,5.662905,1.253615
-3.124352,5.735231,-0.3422772
-3.090404,5.672914,1.491425
-3.125249,5.73926,-0.1140689
-3.102299,5.699476,1.738746
-3.124819,5.757596,-1.755311
-3.10288,5.719555,0.1135803
-3.124098,5.761064,-1.513021
-3.091438,5.700837,0.3398697
-3.127642,5.770001,-1.275749
-3.091408,5.705531,0.5677325
-3.112001,5.745933,-1.034971
-3.092277,5.711894,0.797513
-3.111178,5.746808,-0.8023878
-3.086492,5.703587,1.027149
-3.103539,5.737479,-0.5706958
-3.069307,5.676563,1.254378
-3.09962,5.735017,-0.3416491
-3.053972,5.650558,1.482877
-3.098597,5.735517,-0.1137897
-3.080626,5.704634,1.737193
-3.102963,5.762824,-1.753758
-3.079159,5.721008,0.1134057
-3.100359,5.762813,-1.510771
-3.067737,5.704556,0.339451
-3.099194,5.76305,-1.271933
-3.067755,5.706975,0.5668609
-3.087318,5.745781,-1.033093
-3.069562,5.715122,0.7965381
-3.082649,5.741892,-0.8001942
-3.057222,5.69692,1.02402
-3.077842,5.737742,-0.5696499
-3.049539,5.684979,1.253997
-3.077754,5.739983,-0.3413351
-3.031466,5.656032,1.481528
-3.071948,5.733959,-0.1135454
-3.057045,5.708541,1.735123
-3.070903,5.753707,-1.747546
-3.053519,5.721137,0.1131963
-3.079308,5.771879,-1.510321
-3.044045,5.708181,0.3390324
-3.071584,5.762244,-1.269261
-3.038383,5.702357,0.5652922
-3.062525,5.750083,-1.031842
-3.043994,5.71529,0.7950757
-3.059788,5.747361,-0.799463
-3.037318,5.707557,1.02402
-3.048437,5.730862,-0.5679068
-3.033289,5.704786,1.255905
-3.053882,5.745934,-0.3410211
-3.009802,5.665382,1.481078
-3.047221,5.735818,-0.1133708
-3.024416,5.69529,1.727876
-3.043572,5.750731,-1.743405
