poinew_1,poinew_2,poinew_3
2.558418,-5.746301,-1.68543
4.695251,-10.55066,0.2015753
2.858338,-6.425966,-1.623697
2.873989,-6.464192,0.370748
3.518162,-7.913069,-1.683317
4.642656,-10.4472,1.000199
4.318141,-9.721524,-1.684799
4.620407,-10.40692,1.398085
4.796539,-10.80872,-1.451952
4.062355,-9.158594,1.586871
2.858122,-6.443647,-0.616714
2.888425,-6.51503,1.385273
4.761173,-10.7442,-0.6158896
2.683296,-6.058056,1.529667
4.732464,-10.68948,-0.2040535
2.281925,-5.156742,1.510986
2.543022,-5.765801,-1.688535
4.701148,-10.66397,0.2034252
2.83196,-6.426989,-1.621447
2.843358,-6.455906,0.3697012
3.498433,-7.943268,-1.687133
4.654325,-10.57275,1.010658
4.292135,-9.754619,-1.687928
4.628007,-10.52293,1.411491
4.801918,-10.92353,-1.465113
4.025594,-9.161868,1.584994
2.83401,-6.449936,-0.6163654
2.868823,-6.532263,1.3868
4.76699,-10.85951,-0.6215419
2.652738,-6.045971,1.524268
4.7409,-10.81032,-0.2060431
2.262358,-5.161138,1.50995
2.522106,-5.772873,-1.688018
4.71271,-10.7921,0.2055545
2.802493,-6.42076,-1.617398
2.81761,-6.458471,0.3692825
3.462832,-7.937438,-1.683317
4.659599,-10.68573,1.019897
4.265952,-9.787649,-1.691057
4.634059,-10.63729,1.424653
4.812894,-11.05307,-1.480225
3.980977,-9.146883,1.579988
2.811479,-6.459789,-0.6163654
2.842871,-6.535037,1.385273
4.779228,-10.99147,-0.6281362
2.630063,-6.05162,1.523369
4.749347,-10.93318,-0.2080676
2.245868,-5.172547,1.510986
2.501173,-5.779869,-1.6875
4.722641,-10.91861,0.2076487
2.782384,-6.43587,-1.618748
2.792672,-6.462766,0.3689685
3.446008,-7.974708,-1.68866
4.66967,-10.81167,1.030355
4.23176,-9.802482,-1.691057
4.648021,-10.77188,1.440496
4.824596,-11.18646,-1.495824
3.947458,-9.157097,1.579363
2.779447,-6.447608,-0.6142737
2.81072,-6.523284,1.380694
4.792973,-11.12916,-0.6350446
2.606612,-6.055393,1.522019
4.756993,-11.05624,-0.2100921
2.220167,-5.162609,1.505809
2.482504,-5.792115,-1.688535
4.730958,-11.04348,0.2097081
2.755298,-6.434794,-1.616048
2.770096,-6.472475,0.3689685
3.41815,-7.986688,-1.68866
4.675,-10.92866,1.039942
4.202177,-9.828092,-1.692934
4.654857,-10.89208,1.454389
4.835425,-11.32007,-1.511424
3.911593,-9.161736,1.577798
2.75536,-6.453606,-0.613925
2.783309,-6.522222,1.378404
4.804245,-11.2634,-0.6417436
2.585459,-6.064455,1.522019
4.773244,-11.20155,-0.2125354
2.203646,-5.173882,1.506845
2.465289,-5.807859,-1.690606
4.743927,-11.18142,0.2120118
2.727494,-6.431814,-1.612899
2.742809,-6.471072,0.3683405
3.393315,-8.005801,-1.690186
4.689673,-11.06966,1.051795
4.659362,-11.00881,1.467795
3.87651,-9.168056,1.576547
2.731263,-6.459515,-0.6135764
2.751354,-6.510197,1.373825
4.811531,-11.39049,-0.6480239
2.562757,-6.069853,1.521119
4.78232,-11.33237,-0.2146995
2.185573,-5.181542,1.506845
2.446499,-5.819991,-1.691641
4.752893,-11.31221,0.2141759
2.702762,-6.435906,-1.611549
2.720205,-6.480606,0.3683405
3.369909,-8.02846,-1.692476
4.697253,-11.1962,1.062254
4.142629,-9.879049,-1.696688
4.666179,-11.13302,1.482175
4.885139,-11.66114,-1.552372
3.841433,-9.174244,1.575295
2.70716,-6.465334,-0.6132278
2.728612,-6.519761,1.373825
4.819527,-11.52145,-0.6545135
2.533286,-6.058984,1.51617
4.793622,-11.47077,-0.2170032
2.165983,-5.185575,1.505809
2.428396,-5.833846,-1.693194
4.761003,-11.4432,0.21634
2.675791,-6.434505,-1.60885
2.6945,-6.482685,0.3679218
3.338849,-8.032922,-1.690949
4.708591,-11.33396,1.073759
4.112666,-9.904395,-1.698566
4.67523,-11.26475,1.497531
4.871784,-11.74413,-1.561146
3.798038,-9.160227,1.570602
2.68305,-6.471063,-0.6128792
2.699824,-6.514737,1.370772
4.835839,-11.67475,-0.6622592
2.509884,-6.062389,1.51482
4.799428,-11.59829,-0.2190975
2.147869,-5.193103,1.505809
2.406544,-5.838715,-1.692159
4.771301,-11.58178,0.2186438
2.651089,-6.438399,-1.6075
2.671854,-6.492051,0.3679218
3.312283,-8.048159,-1.691713
4.712961,-11.4572,1.083869
3.441079,-8.36941,-1.433253
4.681906,-11.393,1.512399
4.885065,-11.89327,-1.578696
3.764537,-9.169772,1.569976
2.650607,-6.456429,-0.6106132
2.674086,-6.516855,1.369245
4.84811,-11.82091,-0.6695863
2.48649,-6.065704,1.513471
4.810468,-11.7408,-0.221471
2.127533,-5.195206,1.504256
2.389799,-5.856022,-1.694747
4.782202,-11.72427,0.2210173
2.626391,-6.442202,-1.606151
2.644655,-6.49024,0.3672938
3.291577,-8.077852,-1.695529
4.724043,-11.59905,1.095722
4.065763,-9.987753,-1.707952
4.695973,-11.54167,1.529948
3.439146,-8.456888,-1.120954
3.729532,-9.175538,1.568725
2.628805,-6.467487,-0.6107875
2.648366,-6.518875,1.367719
4.85641,-11.9599,-0.6764947
2.466035,-6.076152,1.513921
4.819067,-11.87982,-0.2237748
2.106481,-5.19544,1.502186
2.372238,-5.871493,-1.696818
4.790665,-11.86328,0.223321
2.54189,-6.297726,-1.567909
2.621984,-6.499432,0.3672938
