poinew_1,poinew_2,poinew_3
-3.056087,-2.588085,-1.073064
-3.076885,-2.604775,0.0703681
-3.064377,-2.593268,-0.9267984
-3.075569,-2.601819,0.2111233
-3.060677,-2.589221,-0.779264
-3.080694,-2.605232,0.3529808
-3.065399,-2.59138,-0.6357498
-3.09306,-2.613838,0.497227
-3.075318,-2.597926,-0.4943021
-3.092412,-2.611441,0.6410685
-3.0749,-2.596653,-0.3521092
-3.109892,-2.625273,0.7910942
-3.081798,-2.600636,-0.2113326
-3.107174,-2.621122,0.9384959
-3.084937,-2.601442,-0.07043792
-3.109217,-2.620988,1.089628
-3.075453,-2.586104,-1.076687
-3.082897,-2.591446,0.0702983
-3.083853,-2.591332,-0.9299477
-3.096867,-2.601344,0.2119606
-3.081722,-2.588623,-0.782317
-3.095872,-2.599587,0.353678
-3.078964,-2.584475,-0.6366884
-3.106726,-2.606853,0.4979582
-3.095014,-2.596105,-0.4960083
-3.107564,-2.605708,0.64232
-3.091579,-2.592305,-0.3529808
-3.111514,-2.608095,0.7891861
-3.110759,-2.606538,-0.2126933
-3.120786,-2.614014,0.9398454
-3.098599,-2.594509,-0.07054263
-3.12131,-2.612599,1.090664
-3.10374,-2.591449,-1.083417
-3.10267,-2.589639,0.07054263
-3.101859,-2.588042,-0.9326471
-3.105928,-2.590518,0.2119606
-3.111847,-2.595455,-0.7876596
-3.114109,-2.596421,0.3547239
-3.100107,-2.583828,-0.6391913
-3.111232,-2.592181,0.497227
-3.113209,-2.592909,-0.4974707
-3.12423,-2.601164,0.6438844
-3.109796,-2.589146,-0.3540266
-3.137198,-2.611033,0.7933838
-3.115232,-2.591832,-0.2123793
-3.138882,-2.610581,0.9425449
-3.1184,-2.592626,-0.07078696
-3.13784,-2.607861,1.093252
-3.145484,-2.607725,-1.094805
-3.122469,-2.587725,0.07078696
-3.134884,-2.59709,-0.9398454
-3.119566,-2.583483,0.2122747
-3.146593,-2.605865,-0.7941471
-3.132361,-2.593158,0.3557698
-3.138022,-2.59692,-0.6451358
-3.135556,-2.593959,0.4996644
-3.12989,-2.58835,-0.4986894
-3.140904,-2.596536,0.6454487
-3.14185,-2.597317,-0.3566413
-3.155373,-2.607571,0.7956735
-3.131959,-2.587301,-0.2129027
-3.143468,-2.595885,0.9411952
-3.14902,-2.599548,-0.07127563
-3.160334,-2.607959,1.09791
-5.879578,-4.839861,-2.040529
-3.14538,-2.588244,0.07110111
-6.969622,-5.733067,-2.083497
-3.145535,-2.586531,0.213426
-7.448654,-6.124929,-1.874508
-3.15063,-2.589798,0.3568156
-7.467799,-6.136304,-1.530868
-3.156863,-2.593078,0.5016143
-3.158851,-2.593786,-0.501858
-3.153002,-2.588063,0.6460744
-3.166296,-2.598975,-0.3583844
-3.170527,-2.601522,0.7972
-3.171856,-2.601686,-0.2149961
-3.167579,-2.597254,0.9456942
-3.162716,-2.592342,-0.07138034
-3.17689,-2.603033,1.100499
-5.896437,-4.819308,-2.040529
-3.174527,-2.593697,0.07155487
-6.992611,-5.711169,-2.084397
-3.17311,-2.590692,0.2146821
-7.506489,-6.128688,-1.883667
-3.173542,-2.590123,0.3583844
-7.522847,-6.137672,-1.537751
-3.182818,-2.595843,0.5042953
-7.546613,-6.152677,-1.195538
-3.174267,-2.587025,0.6485774
-7.518288,-6.127399,-0.8485482
-3.200898,-2.607799,0.8025427
-7.538807,-6.139744,-0.5095429
-3.193249,-2.599715,0.9506432
-7.550149,-6.144597,-0.1699166
-3.187455,-2.593147,1.101016
-5.919224,-4.803566,-2.0426
-7.552027,-6.126432,0.1697421
-7.021586,-5.69409,-2.087096
-7.569785,-6.136458,0.5106943
-7.567487,-6.134595,-1.893589
-3.204235,-2.596591,0.3608248
-7.570319,-6.132513,-1.54307
-3.211915,-2.600958,0.507464
-7.589645,-6.143782,-1.198951
-3.212455,-2.599538,0.6545218
-7.56906,-6.124929,-0.8518602
-3.21914,-2.604018,0.8048324
-7.599019,-6.144787,-0.5121597
-3.225038,-2.606927,0.9573917
-7.591772,-6.134543,-0.1703704
-3.217526,-2.599,1.108263
-5.940468,-4.78651,-2.044153
-7.592054,-6.115085,0.1701609
-7.042938,-5.670768,-2.087546
-7.636281,-6.146314,0.5137298
-7.613325,-6.127837,-1.899694
-7.623389,-6.133745,0.8560437
-7.614769,-6.12462,-1.547763
-7.105637,-5.71308,1.119492
-7.640443,-6.14088,-1.203582
-5.831671,-4.685431,1.184835
-7.624565,-6.125925,-0.8556951
-4.68695,-3.764366,1.168514
-7.637553,-6.131978,-0.5133111
-3.250836,-2.609071,0.9623407
-7.653692,-6.140543,-0.1712779
-3.246171,-2.603465,1.114992
-5.964683,-4.771779,-2.046741
-7.655519,-6.122269,0.1711034
-7.064211,-5.647365,-2.087996
-7.66442,-6.127192,0.5142531
-7.669943,-6.129414,-1.908472
-7.683668,-6.138188,0.8604015
-7.670061,-6.125122,-1.554646
-7.119329,-5.683287,1.118517
-7.691314,-6.137696,-1.208213
-5.844088,-4.663603,1.184209
-7.684837,-6.130335,-0.8600528
-4.703131,-3.750431,1.169278
-7.696395,-6.135158,-0.5158232
-7.70529,-6.140052,-0.171976
-5.98584,-4.754535,-2.048294
-7.711793,-6.125454,0.1719062
-7.095109,-5.633602,-2.091595
-7.718613,-6.126476,0.5164512
-7.718974,-6.124569,-1.915341
-7.73783,-6.137328,0.864062
-7.721283,-6.124204,-1.560903
-7.130359,-5.65348,1.117298
-7.733403,-6.129423,-1.211625
-5.847944,-4.633362,1.181706
-7.738989,-6.129451,-0.8637134
-4.714004,-3.733595,1.168896
-7.744882,-6.131922,-0.5177073
-4.121176,-3.261723,1.213386
-7.754905,-6.135452,-0.1726043
-5.995508,-4.729873,-2.046223
-7.773953,-6.130693,0.1728137
-7.117791,-5.611213,-2.092495
-7.777599,-6.129167,0.5189634
-7.774708,-6.126888,-1.924118
-7.786312,-6.133827,0.8671997
-7.778308,-6.125322,-1.568099
-7.148489,-5.62733,1.117054
-7.781273,-6.123258,-1.215769
-5.860977,-4.610478,1.18108
-7.787459,-6.125926,-0.866851
-4.727007,-3.717117,1.168896
-7.803926,-6.134471,-0.5202194
-4.111085,-3.230461,1.207087
-7.807725,-6.133049,-0.1733024
-4.038589,-3.171215,1.375882
-6.021107,-4.716063,-2.049329
-7.81735,-6.120776,0.1733024
-7.146541,-5.593542,-2.095194
-7.83198,-6.127826,0.5211615
-7.830064,-6.126327,-1.932514
-7.835924,-6.128705,0.8703372
-7.82454,-6.117603,-1.573105
-7.160269,-5.59623,1.115836
-7.843271,-6.127834,-1.222106
-5.877035,-4.589991,1.18108
-7.83392,-6.118328,-0.86964
-4.721384,-3.686096,1.164317
-7.858356,-6.132997,-0.5224175
-4.126946,-3.219687,1.208437
-7.863778,-6.132813,-0.1740703
-4.057252,-3.163037,1.37847
-6.043633,-4.69976,-2.0514
-7.876559,-6.122908,0.1741401
-7.164484,-5.567366,-2.094744
-7.899065,-6.135979,0.524197
-7.887063,-6.126656,-1.941291
-7.898183,-6.133087,0.8748693
-7.887979,-6.122957,-1.581553
-7.176625,-5.568767,1.115348
-7.895984,-6.124752,-1.226981
-5.896142,-4.571871,1.181706
-7.900888,-6.126351,-0.874695
-4.737326,-3.671998,1.16508
-7.912871,-6.131218,-0.5246156
-4.133537,-3.201682,1.207087
-7.926247,-6.137156,-0.1749778
-4.083546,-3.160679,1.383647
-6.070704,-4.686899,-2.055023
-7.935876,-6.124699,0.1749778
-7.193132,-5.549465,-2.097444
-7.939415,-6.123006,0.5254531
-7.941049,-6.124266,-1.949305
-7.957414,-6.134676,0.8790528
-7.937468,-6.11709,-1.587184
-7.191303,-5.540047,1.114617
-7.945623,-6.118956,-1.231368
-5.912066,-4.55126,1.181706
-7.964854,-6.131547,-0.8794014
-4.75945,-3.662624,1.167369
-7.972217,-6.132788,-0.5271278
-4.140055,-3.183669,1.205738
-7.988842,-6.141137,-0.1758853
-4.122126,-3.167595,1.392964
-6.096228,-4.672731,-2.058129
-7.988955,-6.121285,0.1756759
-7.224837,-5.533801,-2.101043
-7.997212,-6.123183,0.5278605
-7.99667,-6.122767,-1.9577
-8.012004,-6.132291,0.8827133
-7.996426,-6.118152,-1.594693
-7.207442,-5.5125,1.11413
-8.004783,-6.12012,-1.237218
-5.913792,-4.519799,1.17889
-8.022102,-6.128927,-0.8832363
-4.795606,-3.663867,1.173094
-8.028496,-6.131592,-0.5294306
-4.146495,-3.16565,1.204388
-8.026124,-6.125347,-0.1762344
-4.148518,-3.164903,1.398141
-6.105625,-4.644509,-2.055541
-8.054835,-6.127261,0.1766533
-7.251864,-5.514447,-2.103292
-8.058289,-6.125446,0.5304773
-8.051885,-6.118359,-1.965714
-8.061399,-6.123372,0.8856767
-8.056553,-6.117474,-1.602202
-7.22506,-5.486107,1.113886
-8.064047,-6.120943,-1.243067
-5.927959,-4.497936,1.178577
-8.060908,-6.11413,-0.8851537
-4.812132,-3.648637,1.173857
-8.089116,-6.13108,-0.5319427
-4.159624,-3.151609,1.204838
-8.074553,-6.117823,-0.1768278
-4.1657,-3.155068,1.400211
-6.129509,-4.628988,-2.058129
-8.105968,-6.119383,0.1772816
-7.286026,-5.498397,-2.107341
-8.113099,-6.122547,0.5326754
-8.117077,-6.123322,-1.9764
-8.119312,-6.122786,0.8896858
-8.117292,-6.119041,-1.610024
-7.243534,-5.458395,1.113642
-8.127651,-6.122401,-1.249405
-5.943624,-4.477216,1.178577
-8.120403,-6.114717,-0.8893372
-4.81229,-3.622372,1.170804
-8.153559,-6.135228,-0.5347689
-4.183059,-3.146441,1.208437
-8.151794,-6.13167,-0.1780495
-4.19676,-3.155602,1.40694
-6.148721,-4.609881,-2.059164
-8.159815,-6.117659,0.1780145
-7.301102,-5.471866,-2.106442
-8.174384,-6.124125,0.5352922
-8.179259,-6.12555,-1.986322
-8.174129,-6.119482,0.8933464
-8.170748,-6.11695,-1.616594
-7.247292,-5.42364,1.111449
-8.186057,-6.123954,-1.255254
-5.957633,-4.455258,1.178265
-8.197548,-6.128088,-0.8954381
-4.830565,-3.611096,1.17233
-8.202658,-6.129677,-0.536653
-4.179418,-3.122056,1.204388
-8.206794,-6.128304,-0.1787824
-4.235616,-3.161734,1.416258
-6.174821,-4.597542,-2.062788
-8.221224,-6.118987,0.1788872
-7.326411,-5.451001,-2.108241
-8.221886,-6.117253,0.5370716
-8.23891,-6.127683,-1.995862
-8.240746,-6.126815,0.8984014
-8.2301,-6.116673,-1.624103
-7.267772,-5.399492,1.111692
-8.232883,-6.114279,-1.259154
-5.970789,-4.434299,1.177952
-8.24822,-6.123436,-0.89875
-4.841565,-3.593042,1.171949
-8.256085,-6.124806,-0.5387464
-4.182464,-3.101645,1.202138
-8.26562,-6.129644,-0.1796202
-4.278668,-3.17183,1.427128
-6.193939,-4.578256,-2.063823
-8.283279,-6.122594,0.1797947
-7.350716,-5.431308,-2.110041
-8.284961,-6.119366,0.5397931
-8.28552,-6.117544,-2.001968
-8.300553,-6.12641,0.9025849
-8.288483,-6.1175,-1.631612
-7.284041,-5.374184,1.111449
-8.293054,-6.1164,-1.265248
-5.981461,-4.409915,1.177013
-8.306435,-6.121794,-0.9027592
-4.859775,-3.581626,1.173475
-8.319766,-6.12938,-0.5415725
-4.213125,-3.102781,1.207987
-8.317564,-6.123279,-0.1802834
-4.302161,-3.166035,1.431269
-6.209087,-4.557691,-2.063823
-8.346518,-6.124403,0.1807022
-7.388486,-5.419447,-2.11544
-8.346538,-6.119933,0.5424099
-8.345343,-6.119057,-2.011509
-8.351357,-6.121229,0.9058967
-8.349624,-6.117716,-1.639433
-7.297951,-5.345205,1.110717
-8.360801,-6.121425,-1.272316
-5.987255,-4.382008,1.175136
-8.359913,-6.11629,-0.9062454
-4.869079,-3.562322,1.172712
-8.379801,-6.128599,-0.5440847
-4.250674,-3.107607,1.215636
-8.374407,-6.120165,-0.1810513
-4.317865,-3.154418,1.432822
-6.228872,-4.537179,-2.064858
-8.390475,-6.111714,0.1811909
-7.40736,-5.393621,-2.11544
-8.404989,-6.117797,0.5448174
-8.404225,-6.114997,-2.020286
-8.414019,-6.119874,0.9102545
-8.403943,-6.110307,-1.645691
-7.313353,-5.317365,1.11023
-8.420656,-6.120212,-1.278166
-6.007308,-4.364564,1.176074
-8.416676,-6.112831,-0.9100803
-4.869393,-3.535224,1.169659
-8.445853,-6.129517,-0.5469108
-4.274654,-3.101162,1.219235
