poinew_1,poinew_2,poinew_3
-2.14519,6.824428,-1.916814
-1.925625,6.129671,0.1121492
-2.516446,8.015274,-1.939528
-1.87749,5.983762,0.3286698
-2.968236,9.465856,-1.928316
-1.802721,5.74897,0.5271179
-3.634693,11.59831,-1.925083
-2.026687,6.47113,0.8326114
-4.680256,14.95299,-1.92383
-1.755631,5.612517,0.931411
-6.393016,20.45017,-1.874546
-1.832486,5.865395,1.194464
-6.594361,21.12009,-1.159556
-6.596919,21.14128,-0.3865708
-1.58678,5.088301,1.428164
-2.10184,6.773204,-1.90025
-1.964154,6.333415,0.1157444
-2.485319,8.01886,-1.938178
-1.851411,5.977248,0.3279371
-2.927134,9.456041,-1.924118
-1.896524,6.126679,0.5611086
-3.590988,11.60778,-1.924457
-1.902692,6.154209,0.7909321
-4.617797,14.94539,-1.920661
-1.941365,6.287069,1.042166
-6.306273,20.43539,-1.871059
-1.884454,6.110332,1.24293
-6.512785,21.13076,-1.158823
-2.17999,7.072985,1.708728
-6.514094,21.14812,-0.3862567
-1.576076,5.119932,1.43541
-2.071344,6.76239,-1.895073
-1.978389,6.462945,0.1179783
-2.442232,7.983191,-1.927381
-1.82294,5.958845,0.3265764
-2.89411,9.466201,-1.924118
-1.887448,6.177414,0.5651178
-3.543807,11.60575,-1.921954
-1.872593,6.136459,0.7877635
-4.561834,14.95841,-1.920174
-1.852566,6.074629,1.005874
-6.22329,20.41916,-1.867573
-1.899725,6.237069,1.267353
-6.433755,21.13617,-1.157881
-2.175601,7.151775,1.725824
-6.437319,21.16117,-0.3860821
-1.65709,5.450707,1.526515
-2.047724,6.76958,-1.895073
-1.968524,6.507751,0.1186764
-2.415179,7.98938,-1.926931
-1.81426,6.005322,0.3287745
-2.864451,9.487523,-1.926408
-1.863569,6.176335,0.5644206
-3.503586,11.61176,-1.921016
-1.859108,6.165442,0.7906884
-4.508764,14.96206,-1.918711
-1.93673,6.43098,1.063754
-6.143932,20.41405,-1.865133
-1.873372,6.224535,1.263537
-6.354419,21.12678,-1.156206
-2.205166,7.336243,1.768565
-6.35939,21.1701,-0.3858378
-1.656385,5.517517,1.543597
-2.03301,6.802246,-1.90232
-1.94637,6.5165,0.1187113
-2.382819,7.982823,-1.923331
-2.001131,6.704109,0.3666658
-2.832415,9.495088,-1.926026
-1.839664,6.171025,0.5633747
-3.458522,11.60878,-1.918513
-1.825681,6.13194,0.7855698
-4.44802,14.94916,-1.915055
-1.89624,6.372993,1.053117
-6.068257,20.40758,-1.862693
-1.837654,6.183988,1.253997
-6.276659,21.13543,-1.155473
-1.841328,6.204294,1.494125
-6.286302,21.18149,-0.3856633
-2.006518,6.800037,-1.899732
-1.930407,6.542098,0.1190603
-2.355233,7.986943,-1.922432
-1.957391,6.642085,0.3628976
-2.788713,9.469135,-1.918775
-1.797861,6.108601,0.5570995
-3.42001,11.62018,-1.918513
-1.757163,5.97418,0.7646083
-4.39394,14.9486,-1.913105
-1.764307,6.0062,0.9914818
-5.983509,20.38275,-1.858509
-1.821559,6.205118,1.25705
-6.202595,21.14272,-1.154741
-1.818007,6.201015,1.491875
-6.205022,21.17835,-0.3852095
-1.648647,5.630635,1.572067
-1.979094,6.789962,-1.895073
-1.914271,6.571835,0.1194792
-2.33006,8.004472,-1.924681
-1.89849,6.526139,0.3561985
-2.764428,9.502837,-1.923736
-1.800953,6.194883,0.5644206
-3.381628,11.63963,-1.919764
-1.717481,5.915461,0.7563212
-4.339524,14.95622,-1.91213
-1.74938,6.033192,0.9949233
-5.900128,20.36141,-1.854674
-1.673667,5.775846,1.168896
-6.127649,21.1604,-1.154531
-1.663085,5.746829,1.381199
-6.126618,21.18451,-0.3849303
-1.95206,6.789742,-1.893003
-1.895741,6.593851,0.1197584
-2.302103,8.012557,-1.924681
-1.942944,6.766929,0.3689685
-2.735538,9.533662,-1.927934
-1.769996,6.172715,0.5618059
-3.330784,11.62347,-1.915071
-1.68698,5.88707,0.7519339
-4.283468,14.95791,-1.910424
-1.714721,5.991784,0.9871016
-5.82463,20.36656,-1.85328
-1.670292,5.844234,1.181489
-6.046206,21.16928,-1.153799
-1.652172,5.78849,1.389748
-6.048785,21.19231,-0.384686
-1.578563,5.534257,1.542044
-1.930982,6.805808,-1.895591
-1.924471,6.787369,0.1231442
-2.266878,8.000316,-1.919732
-5.992058,21.1473,1.151914
-2.701705,9.541265,-1.927553
-1.756578,6.207612,0.5644206
-3.283199,11.61031,-1.911004
-1.669709,5.908496,0.7538838
-4.224835,14.96014,-1.908718
-1.695407,6.003435,0.9880402
